beta,kT,KEvirial,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,
  0.13240412,    7.5526352,    165.41578,    9788.2152,    9076.5684,   -4472.5756,    14392.208,   -378.75086, 0.00021530788,            0, 0.00028700665, 0.00048652443, 0.00061623146, 0.00066540108, 0.00061623146, 0.00048652443, 0.00028700665, 
  0.12301414,    8.1291465,    165.39463,    10535.374,    9020.4431,   -4541.2292,    15014.588,   -1000.8792, 0.00021186855,            0, 0.00028523193, 0.00048454054, 0.00060569646, 0.00063895898, 0.00060569646, 0.00048454054, 0.00028523193, 
  0.11921258,    8.3883766,    165.07141,    10871.336,    8850.4298,   -4602.3695,    15119.396,   -1106.6404, 0.00021243683,            0, 0.00027985601, 0.00049102041, 0.00060641784, 0.00064440069, 0.00060641784, 0.00049102041, 0.00027985601, 
  0.12267991,    8.1512938,    165.25547,    10564.077,    8992.6153,   -4494.5498,    15062.142,   -1048.7045, 0.00021220835,            0,  0.000284352, 0.00048358258, 0.00060904542, 0.00064137352, 0.00060904542, 0.00048358258,  0.000284352, 
  0.12085465,    8.2744023,    165.49565,    10723.625,    9113.8919,   -4491.9046,    15345.613,   -1331.9317, 0.00021615102,            0, 0.00028818684, 0.00049582936, 0.00062162849, 0.00064712698, 0.00062162849, 0.00049582936, 0.00028818684, 
  0.12713603,     7.865591,     165.2245,    10193.806,    9429.3478,   -4560.4518,    15062.702,    -1048.881, 0.00022994308,            0, 0.00029816175, 0.00052042586, 0.00065921424, 0.00072348554, 0.00065921424, 0.00052042586, 0.00029816175, 
  0.12163756,    8.2211451,    165.15143,    10654.604,    8732.5784,   -4567.2835,    14819.899,   -806.09729, 0.00020489713,            0, 0.00027612947, 0.00046282137, 0.00058511789, 0.00063021666, 0.00058511789, 0.00046282137, 0.00027612947, 
  0.12698799,    7.8747602,    165.49982,    10205.689,    8853.8642,   -4543.0987,    14516.455,   -502.44872, 0.00022227654,            0, 0.0002799646, 0.00050148283, 0.00064596339, 0.00070160298, 0.00064596339, 0.00050148283, 0.0002799646, 
  0.12929733,    7.7341116,     165.5598,    10023.409,    9176.8595,   -4490.2791,    14709.989,   -695.87783, 0.00022826688,            0, 0.00029017791, 0.00051659406, 0.00066007656, 0.00071857296, 0.00066007656, 0.00051659406, 0.00029017791, 
  0.13041006,    7.6681201,    165.68299,    9937.8837,    9167.9634,    -4397.496,    14708.351,   -693.55298, 0.00021699858,            0, 0.00028989662, 0.00050339919, 0.00061305456, 0.00065927649, 0.00061305456, 0.00050339919, 0.00028989662, 
  0.12250029,    8.1632457,    165.38384,    10579.566,    8926.2971,   -4478.0871,    15027.776,   -1013.5699, 0.00020900685,            0, 0.00028225498, 0.00047569551, 0.00059274964, 0.00064270936, 0.00059274964, 0.00047569551, 0.00028225498, 
   0.1271069,    7.8673933,    165.15327,    10196.142,    9061.7431,   -4496.2042,    14761.681,   -747.88191, 0.00021434494,            0, 0.00028653786, 0.00049030848, 0.00061010719, 0.00065561193, 0.00061010719, 0.00049030848, 0.00028653786, 
   0.1305004,     7.662812,     165.5062,    9931.0044,    9063.9035,   -4440.6351,    14554.273,   -539.88832, 0.00021037998,            0, 0.00028660618, 0.00048331312, 0.0005967813, 0.00063267855, 0.0005967813, 0.00048331312, 0.00028660618, 
  0.11897101,    8.4054089,    165.38531,     10893.41,    8993.5427,   -4512.0063,    15374.946,   -1360.5805, 0.00020988377,            0, 0.00028438133, 0.00048226021, 0.00059589378, 0.00063306962, 0.00059589378, 0.00048226021, 0.00028438133, 
  0.12640426,     7.911126,    165.19548,    10252.819,     9123.945,   -4566.0686,    14810.696,   -795.87126, 0.00021448113,            0, 0.00028850473, 0.00048485699, 0.00061367822, 0.00065761814, 0.00061367822, 0.00048485699, 0.00028850473, 
   0.1260892,    7.9308933,     164.9104,    10278.438,    8905.5954,    -4586.452,    14597.581,   -583.52787, 0.00021792937,            0, 0.00028160038, 0.00049605752, 0.00062836131, 0.00067483154, 0.00062836131, 0.00049605752, 0.00028160038, 
  0.12379007,    8.0781927,    165.33461,    10469.338,    9294.9153,   -4499.8831,     15264.37,   -1249.5102, 0.00021377292,            0, 0.00029391091, 0.00048889233, 0.00060821226, 0.00063833564, 0.00060821226, 0.00048889233, 0.00029391091, 
  0.12421293,    8.0506915,    165.24063,    10433.696,     8741.611,   -4493.6402,    14681.667,   -667.20333, 0.00020402521,            0, 0.00027641509, 0.00047175833, 0.00057723138, 0.00061359375, 0.00057723138, 0.00047175833, 0.00027641509, 
  0.12894667,    7.7551439,     165.5865,    10050.666,    9363.1235,    -4494.612,    14919.178,   -904.38684, 0.00021636188,            0, 0.0002960677, 0.00049654339, 0.00061464987, 0.00064726823, 0.00061464987, 0.00049654339, 0.0002960677, 
  0.12128303,    8.2451764,    165.22861,    10685.749,    8711.7205,   -4515.6251,    14881.844,   -868.20399, 0.00020448813,            0, 0.00027546993, 0.00046236231, 0.00058173941, 0.00063266671, 0.00058173941, 0.00046236231, 0.00027546993, 
   0.1245747,    8.0273119,    165.31491,    10403.396,    8976.9917,   -4545.5786,    14834.809,   -821.19237, 0.00021825258,            0, 0.00028385797, 0.00049234663, 0.00063052299, 0.00067858616, 0.00063052299, 0.00049234663, 0.00028385797, 
   0.1259892,    7.9371882,    165.13297,    10286.596,    8587.2513,   -4531.7711,    14342.076,   -328.65471, 0.00020681302,            0, 0.00027153414, 0.00047187679, 0.00059238337, 0.00063741975, 0.00059238337, 0.00047187679, 0.00027153414, 
  0.13280122,    7.5300515,    165.31296,    9758.9467,    9049.6697,   -4552.5284,    14256.088,    -242.6425, 0.00021140188,            0, 0.0002861561, 0.00049060551, 0.00060161511, 0.00062567671, 0.00060161511, 0.00049060551, 0.0002861561, 
  0.12883397,    7.7619277,    165.56923,    10059.458,    8802.3074,   -4505.1306,    14356.635,   -343.50909, 0.0002142342,            0, 0.00027833435, 0.00049474489, 0.00061423671, 0.00065311528, 0.00061423671, 0.00049474489, 0.00027833435, 
  0.12194721,    8.2002695,     165.3348,    10627.549,    8932.4378,   -4498.1296,    15061.858,   -1049.1063, 0.00021431291,            0, 0.00028244915, 0.00048863113, 0.00061442728, 0.00065799144, 0.00061442728, 0.00048863113, 0.00028244915, 
  0.11963462,    8.3587842,    165.13546,    10832.984,    8991.7167,   -4537.9765,    15286.724,   -1273.8053, 0.00021501233,            0, 0.00028432359, 0.00049723717, 0.00061286283, 0.00065135009, 0.00061286283, 0.00049723717, 0.00028432359, 
  0.12043501,    8.3032331,    165.05489,     10760.99,    9004.4618,   -4571.1063,    15194.346,   -1181.5135, 0.00021471071,            0, 0.00028472659, 0.00048442338, 0.00061657855, 0.00066391438, 0.00061657855, 0.00048442338, 0.00028472659, 
  0.12349101,    8.0977557,     165.0041,    10494.691,    9115.6834,   -4589.9438,    15020.431,   -1007.4793, 0.00020888401,            0, 0.00028824349, 0.00048522024, 0.00059335572, 0.00060850531, 0.00059335572, 0.00048522024, 0.00028824349, 
  0.12243533,    8.1675774,    165.75356,     10585.18,     9767.065,   -4543.2454,        15809,   -1795.5117, 0.0002284477,            0, 0.00030884058, 0.00052962929, 0.00064799062, 0.00068224226, 0.00064799062, 0.00052962929, 0.00030884058, 
  0.12198776,    8.1975436,    165.61761,    10624.016,    9489.5147,   -4494.6565,    15618.875,   -1605.2237, 0.00022728006,            0, 0.00030006426, 0.00051158843, 0.00065725514, 0.00069866522, 0.00065725514, 0.00051158843, 0.00030006426, 
   0.1275873,    7.8377705,    165.12111,    10157.751,    9072.6975,    -4549.029,    14681.419,   -668.12237, 0.00021468411,            0, 0.00028688425, 0.00049087421, 0.00061457123, 0.00065028636, 0.00061457123, 0.00049087421, 0.00028688425, 
  0.12174352,    8.2139894,    165.19398,     10645.33,    9084.6108,   -4635.4581,    15094.483,   -1080.9635, 0.00021400708,            0, 0.00028726095, 0.00048240056, 0.0006133166, 0.00065815699, 0.0006133166, 0.00048240056, 0.00028726095, 
  0.12499729,    8.0001734,     165.0197,    10368.225,    8764.3003,   -4667.4855,     14465.04,   -452.04676, 0.00021089101,            0, 0.00027713254, 0.00048246864, 0.0006006647, 0.0006537244, 0.0006006647, 0.00048246864, 0.00027713254, 
  0.12951542,    7.7210882,    165.53056,     10006.53,    8989.5284,   -4529.3239,    14466.735,   -452.41699, 0.00020237677,            0, 0.00028425439, 0.00047137234, 0.00056275429, 0.00060126631, 0.00056275429, 0.00047137234, 0.00028425439, 
  0.13061066,    7.6563427,    165.48964,    9922.6201,    8973.5137,   -4447.2639,     14448.87,    -436.0092, 0.00021832457,            0, 0.00028374799, 0.00050318777, 0.00062380395, 0.00067171366, 0.00062380395, 0.00050318777, 0.00028374799, 
  0.12879909,    7.7640301,    165.55403,    10062.183,    9223.6679,    -4460.167,    14825.684,   -812.41801, 0.00021874542,            0, 0.00029165803, 0.00050229074, 0.00062301249, 0.00066600421, 0.00062301249, 0.00050229074, 0.00029165803, 
  0.12403945,    8.0619516,     165.4214,    10448.289,    9311.3517,    -4516.523,    15243.118,   -1230.2132, 0.00022250441,            0, 0.00029443064, 0.00049826795, 0.00063872817, 0.00069721703, 0.00063872817, 0.00049826795, 0.00029443064, 
  0.12407261,    8.0597965,    165.56399,    10445.496,    9599.9661,   -4567.8624,      15477.6,   -1463.5031, 0.00022719104,            0, 0.00030355681, 0.00051803004, 0.00064931942, 0.00069324406, 0.00064931942, 0.00051803004, 0.00030355681, 
  0.12550121,    7.9680508,     165.1317,    10326.594,    9279.1316,   -4648.4341,    14957.291,   -944.05279, 0.0002138496,            0, 0.00029341182, 0.00049849208, 0.00060096979, 0.00063584622, 0.00060096979, 0.00049849208, 0.00029341182, 
  0.12241156,    8.1691631,     165.2912,    10587.235,    8895.7015,   -4612.2956,    14870.641,   -857.52638, 0.00021437127,            0, 0.00028128753, 0.00048753921, 0.00061504074, 0.00066220541, 0.00061504074, 0.00048753921, 0.00028128753, 
  0.13428679,    7.4467489,    165.06067,    9650.9866,    8920.6867,   -4551.3993,    14020.274,   -6.3047057, 0.00021073604,            0, 0.00028207757, 0.00048463637, 0.00060051234, 0.00063732408, 0.00060051234, 0.00048463637, 0.00028207757, 
  0.12933459,    7.7318834,    165.08133,    10020.521,    9233.0051,   -4547.9499,    14705.576,   -692.17669, 0.00021588748,            0, 0.00029195327, 0.00049285298, 0.0006141233, 0.00065634053, 0.0006141233, 0.00049285298, 0.00029195327, 
  0.12603602,    7.9342395,    165.17527,    10282.774,     8849.233,   -4577.3148,    14554.692,    -541.5713, 0.00020405221,            0, 0.00027981816, 0.00046321152, 0.00058391736, 0.00061094125, 0.00058391736, 0.00046321152, 0.00027981816, 
   0.1253438,    7.9780572,    165.56475,    10339.562,    9102.8999,   -4492.8904,    14949.572,   -936.15088, 0.00022197361,            0, 0.00028783927, 0.00050295437, 0.00064068622, 0.00068861798, 0.00064068622, 0.00050295437, 0.00028783927, 
  0.13219948,    7.5643262,     165.6676,    9803.3667,    9032.2375,   -4458.2331,    14377.371,    -364.2428, 0.00021337279,            0, 0.00028560488, 0.00049045496, 0.00061035567, 0.00064113366, 0.00061035567, 0.00049045496, 0.00028560488, 
  0.11888187,    8.4117119,    165.54896,    10901.579,    8395.5525,   -4478.8772,    14818.254,   -804.73031, 0.0002101551,            0, 0.00026547251, 0.00047783368, 0.00060925371, 0.00065736175, 0.00060925371, 0.00047783368, 0.00026547251, 
  0.12223065,    8.1812539,    165.29744,    10602.905,    9047.8823,   -4478.9619,    15171.826,   -1158.8383, 0.00021947744,            0, 0.00028609958, 0.00049898274, 0.00062938762, 0.0006826992, 0.00062938762, 0.00049898274, 0.00028609958, 
  0.12338903,    8.1044484,    165.34428,    10503.365,    9888.1029,   -4521.0244,    15870.444,   -1856.8614, 0.00022924312,            0, 0.00031266787, 0.00051988395, 0.00065069839, 0.00070138945, 0.00065069839, 0.00051988395, 0.00031266787, 
  0.11742833,    8.5158327,    165.21419,    11036.519,    9137.9465,   -4595.9237,    15578.542,   -1564.7673, 0.00021890321,            0, 0.00028894746, 0.0004976236, 0.00062511664, 0.00067907598, 0.00062511664, 0.0004976236, 0.00028894746, 
  0.12390488,    8.0707072,    165.39393,    10459.637,     8960.202,   -4629.5588,     14790.28,   -776.52962, 0.00021823376,            0, 0.00028332707, 0.00049646959, 0.00062989689, 0.00067235309, 0.00062989689, 0.00049646959, 0.00028332707, 
  0.12234288,    8.1737493,    165.27604,    10593.179,    9238.0613,    -4551.497,    15279.743,   -1265.7927, 0.00022017337,            0, 0.00029211315, 0.0005048433, 0.00062991152, 0.00066903803, 0.00062991152, 0.0005048433, 0.00029211315, 
  0.12733776,      7.85313,    165.59404,    10177.656,    9290.3001,   -4554.6922,    14913.264,   -898.22935, 0.00021938576,            0, 0.00029376498, 0.00050615339, 0.00062214969, 0.00066603612, 0.00062214969, 0.00050615339, 0.00029376498, 
  0.12143455,    8.2348887,    165.47448,    10672.416,    9117.8181,   -4559.4039,     15230.83,    -1216.514, 0.00022538894,            0, 0.00028831099, 0.00051776489, 0.00065227968, 0.00068951186, 0.00065227968, 0.00051776489, 0.00028831099, 
  0.12871763,    7.7689438,    165.10271,    10068.551,    9384.1493,   -4588.9804,     14863.72,   -849.52776, 0.00021827642,            0, 0.00029673254, 0.00050324947, 0.00061441209, 0.00066363455, 0.00061441209, 0.00050324947, 0.00029673254, 
  0.12406405,    8.0603527,     165.4368,    10446.217,    9385.9609,   -4626.3399,    15205.838,   -1191.2813, 0.00022586395,            0, 0.00029678983, 0.00051354483, 0.00065026543,  0.000692623, 0.00065026543, 0.00051354483, 0.00029678983, 
   0.1244207,    8.0372479,    165.17426,    10416.273,    9011.4127,   -4555.6522,    14872.034,   -858.30056, 0.00021849258,            0, 0.00028494639, 0.00050367337, 0.00062603455, 0.00066657267, 0.00062603455, 0.00050367337, 0.00028494639, 
  0.12394973,    8.0677866,    165.05423,    10455.851,    8827.7603,    -4570.358,    14713.254,   -699.20137, 0.00021239146,            0, 0.00027913918, 0.00047937613, 0.00061068115, 0.00065987048, 0.00061068115, 0.00047937613, 0.00027913918, 
  0.12372962,    8.0821393,    164.86595,    10474.453,    8903.1861,   -4610.4404,    14767.198,    -753.6672, 0.00020892701,            0, 0.0002815242, 0.00047862771, 0.00058895459, 0.00064461922, 0.00058895459, 0.00047862771, 0.0002815242, 
  0.12572754,     7.953707,    165.23197,    10308.004,    9130.9291,   -4594.1957,    14844.738,   -830.56141, 0.00022020761,            0, 0.00028872557, 0.00050017378, 0.00063330814, 0.00067890672, 0.00063330814, 0.00050017378, 0.00028872557, 
  0.12685458,     7.883042,    165.35285,    10216.422,    9257.9509,   -4560.2005,    14914.173,    -900.5827, 0.00022402634,            0, 0.00029274207, 0.00051442809, 0.00064247065, 0.00068513982, 0.00064247065, 0.00051442809, 0.00029274207, 
   0.1264931,    7.9055694,     165.8485,    10245.618,    8948.1432,   -4496.3479,    14697.413,    -683.8548, 0.00022461776,            0, 0.00028294577, 0.00051264852, 0.00065339991, 0.00069589575, 0.00065339991, 0.00051264852, 0.00028294577, 
   0.1190569,    8.3993454,    165.32363,    10885.552,    9048.6112,   -4515.4467,    15418.716,   -1405.6903, 0.00022482063,            0, 0.00028612262, 0.00050154526, 0.00065779312, 0.00070620813, 0.00065779312, 0.00050154526, 0.00028612262, 
  0.11698565,     8.548057,    165.37943,    11078.282,    9181.4516,    -4498.714,    15761.019,   -1747.8673, 0.00022234746,            0, 0.00029032312, 0.00050405472, 0.00063839802, 0.00069200768, 0.00063839802, 0.00050405472, 0.00029032312, 
  0.12626609,    7.9197825,    165.15612,    10264.038,    9154.3126,   -4493.6172,    14924.734,   -912.18084, 0.00021897994,            0, 0.00028946497, 0.00049495407, 0.00062819316, 0.00067845461, 0.00062819316, 0.00049495407, 0.00028946497, 
  0.11648582,    8.5847357,     165.4714,    11125.817,    9724.6785,   -4449.4467,    16401.049,   -2388.0467, 0.00022022418,            0, 0.00030750029,  0.000502332, 0.00062438485, 0.00065515263, 0.00062438485,  0.000502332, 0.00030750029, 
  0.12513164,    7.9915842,      165.127,    10357.093,    8728.8153,   -4435.1236,    14650.785,   -638.60155, 0.00020699793,            0, 0.00027601048, 0.00047553028, 0.00058965446, 0.00062957649, 0.00058965446, 0.00047553028, 0.00027601048, 
  0.12313995,    8.1208417,    165.55091,    10524.611,    9963.9576,   -4517.8781,     15970.69,   -1957.6741, 0.00023445376,            0, 0.00031506644, 0.00053676767, 0.00066622199, 0.00071514792, 0.00066622199, 0.00053676767, 0.00031506644, 
  0.13127715,    7.6174718,    165.67699,    9872.2435,    8917.3806,   -4487.7966,    14301.827,   -289.44045, 0.00021642126,            0, 0.00028197303, 0.00048881733, 0.00062529508, 0.00067056933, 0.00062529508, 0.00048881733, 0.00028197303, 
  0.12435508,    8.0414889,    165.75441,     10421.77,    9185.9674,   -4396.5866,     15211.15,   -1198.0159, 0.00021947566,            0, 0.00029046591, 0.00050887038, 0.00062703773, 0.00065886249, 0.00062703773, 0.00050887038, 0.00029046591, 
  0.12792089,    7.8173317,    165.44012,    10131.262,     9259.053,   -4537.6888,    14852.626,   -839.96266, 0.00022813364,            0, 0.00029277692,  0.000518397, 0.00065858523, 0.00071062001, 0.00065858523,  0.000518397, 0.00029277692, 
   0.1274696,    7.8450076,     165.1773,     10167.13,    9177.3746,   -4613.1633,    14731.341,   -718.76825, 0.00022504791,            0, 0.0002901942, 0.00051066246, 0.0006497309, 0.00069959138, 0.0006497309, 0.00051066246, 0.0002901942, 
  0.12233663,    8.1741669,    164.96982,     10593.72,    8942.1423,   -4596.0862,    14939.776,   -927.00667, 0.00020784145,            0, 0.00028275601, 0.00047839849, 0.0005862024, 0.00063074936, 0.0005862024, 0.00047839849, 0.00028275601, 
  0.11661487,    8.5752359,    165.07025,    11113.506,    9119.9768,    -4624.141,    15609.341,   -1596.6344, 0.00021071058,            0, 0.00028837925, 0.00048119598, 0.00059950337, 0.00063321205, 0.00059950337, 0.00048119598, 0.00028837925, 
  0.12105485,    8.2607183,    165.08109,    10705.891,     8591.766,   -4632.7685,    14664.888,    -652.2685, 0.00020467706,            0, 0.0002716769, 0.00046791808, 0.00058378453, 0.00062807393, 0.00058378453, 0.00046791808, 0.0002716769, 
  0.12079932,    8.2781922,    165.44145,    10728.537,    9202.9256,   -4639.3214,    15292.141,   -1278.9994, 0.00022335918,            0, 0.00029100214, 0.00051125042, 0.00064277232, 0.00068369713, 0.00064277232, 0.00051125042, 0.00029100214, 
  0.11986624,    8.3426325,    164.95364,    10812.052,    9079.0446,    -4609.995,    15281.101,   -1268.2487, 0.00021695261,            0, 0.00028708495, 0.00050545708, 0.00061931908, 0.00064751957, 0.00061931908, 0.00050545708, 0.00028708495, 
  0.12576355,    7.9514296,    165.13894,    10305.053,    9198.7608,   -4568.8351,    14934.979,   -922.81665, 0.00021425911,            0, 0.00029087045, 0.00049716138, 0.00060300459, 0.00064607288, 0.00060300459, 0.00049716138, 0.00029087045, 
  0.12416882,    8.0535515,    165.56167,    10437.403,    9262.6535,   -4514.2221,    15185.834,   -1173.7513, 0.0002274097,            0, 0.00029289077, 0.0005173863, 0.00066132275, 0.00069535551, 0.00066132275, 0.0005173863, 0.00029289077, 
  0.13070326,    7.6509184,    165.18376,    9915.5902,     8902.657,   -4466.4467,      14351.8,   -339.78985, 0.0002075653,            0, 0.00028150746, 0.00048561008, 0.00058732345, 0.0006121629, 0.00058732345, 0.00048561008, 0.00028150746, 
  0.12372128,     8.082684,    165.05319,    10475.158,    9406.1538,   -4479.9591,    15401.353,   -1389.1135, 0.00022712495,            0, 0.00029742834, 0.00051849608, 0.00065109032, 0.00069996969, 0.00065109032, 0.00051849608, 0.00029742834, 
  0.12706338,    7.8700883,    165.60215,    10199.634,    8848.1105,    -4525.014,    14522.731,   -509.89063, 0.00021945035,            0, 0.00027978267, 0.00050133872, 0.00063373597, 0.00068149089, 0.00063373597, 0.00050133872, 0.00027978267, 
  0.12669892,    7.8927272,    165.31812,    10228.974,    9096.0652,   -4595.3337,    14729.706,   -716.83391, 0.00021817591,            0, 0.00028762315, 0.00050711311, 0.00062135944, 0.00065862309, 0.00062135944, 0.00050711311, 0.00028762315, 
  0.12296561,    8.1323554,    165.16139,    10539.533,    8814.6962,   -4583.6742,    14770.554,   -757.90481, 0.00021514122,            0, 0.00027872609, 0.00049135473, 0.0006203264, 0.00066144516, 0.0006203264, 0.00049135473, 0.00027872609, 
  0.12426694,    8.0471926,    164.96065,    10429.162,    8740.6816,   -4492.5157,    14677.327,   -664.13168, 0.00020078955,            0, 0.0002763857, 0.00045606346, 0.00056929787, 0.00060913874, 0.00056929787, 0.00045606346, 0.0002763857, 
  0.12971396,    7.7092703,     165.6357,    9991.2143,    9161.6874,    -4433.696,    14719.206,   -705.30609, 0.00021155376,            0, 0.00028969816, 0.00048453093, 0.00060239596, 0.00063161009, 0.00060239596, 0.00048453093, 0.00028969816, 
  0.12631217,    7.9168936,    165.48077,    10260.294,    8982.8044,   -4456.2248,    14786.874,   -773.12316, 0.00021205498,            0, 0.00028404177, 0.00047675934, 0.00060561239, 0.00066005267, 0.00060561239, 0.00047675934, 0.00028404177, 
  0.12755083,    7.8400117,    165.07795,    10160.655,     9260.025,   -4579.7063,    14840.974,    -827.0505, 0.00021707963,            0, 0.00029280766, 0.00049119654, 0.00061986185, 0.00066554193, 0.00061986185, 0.00049119654, 0.00029280766, 
  0.12094103,    8.2684928,     165.2308,    10715.967,    9239.6355,     -4603.38,    15352.222,    -1338.511, 0.00021233696,            0, 0.00029216293, 0.00048790627, 0.00060027181, 0.00063670938, 0.00060027181, 0.00048790627, 0.00029216293, 
  0.12502637,    7.9983124,    165.00238,    10365.813,    8890.8203,   -4537.6782,    14718.955,     -705.312, 0.00021158291,            0, 0.00028113318, 0.00048541047, 0.00060682777, 0.00063858372, 0.00060682777, 0.00048541047, 0.00028113318, 
  0.12247718,     8.164786,    165.33998,    10581.563,     9188.583,   -4537.7869,    15232.359,   -1218.4857, 0.00020770624,            0, 0.00029054862, 0.00048185416, 0.00058358193, 0.00061133047, 0.00058358193, 0.00048185416, 0.00029054862, 
  0.12331423,    8.1093643,    164.92634,    10509.736,    8900.5885,   -4589.8823,    14820.442,   -807.41627, 0.00021170269,            0, 0.00028144206, 0.00048063548, 0.00060739939, 0.00064828926, 0.00060739939, 0.00048063548, 0.00028144206, 
  0.12426901,    8.0470585,    164.84547,    10428.988,     9025.343,   -4535.9572,    14918.374,   -905.90566, 0.00020798875,            0, 0.00028538687, 0.00047912667, 0.00058841906, 0.00062195476, 0.00058841906, 0.00047912667, 0.00028538687, 
  0.12022185,    8.3179557,    165.47671,    10780.071,    8861.6378,   -4501.1431,    15140.565,   -1127.8733, 0.00020820852,            0, 0.00028021041, 0.00047125207, 0.00059570114, 0.00063700916, 0.00059570114, 0.00047125207, 0.00028021041, 
  0.12172392,    8.2153122,    165.06353,    10647.045,    9263.8475,   -4543.9656,    15366.927,   -1354.5346, 0.0002130765,            0, 0.00029292853, 0.00048588309, 0.00060351287, 0.00064457509, 0.00060351287, 0.00048588309, 0.00029292853, 
  0.12034496,    8.3094464,    164.88614,    10769.042,    9296.7192,   -4650.9578,    15414.804,   -1402.4162, 0.00021541715,            0, 0.00029396795, 0.00049467813, 0.00060999796, 0.00064938629, 0.00060999796, 0.00049467813, 0.00029396795, 
  0.12681098,    7.8857527,    165.12489,    10219.935,    8976.8044,   -4710.6932,    14486.047,   -474.16739, 0.0002123799,            0, 0.00028385205, 0.00048560618, 0.00061002121, 0.00063911958, 0.00061002121, 0.00048560618, 0.00028385205, 
  0.12469579,     8.019517,    164.92202,    10393.294,    8652.9114,   -4638.7721,    14407.433,   -396.06671, 0.00020559124,            0, 0.00027361035, 0.0004662963, 0.00059007428, 0.00062949795, 0.00059007428, 0.0004662963, 0.00027361035, 
  0.12455174,    8.0287922,    165.09641,    10405.315,    9029.2173,   -4505.0491,    14929.483,   -917.64793, 0.00020499232,            0, 0.00028550938, 0.00047034702, 0.00057680248, 0.00061455934, 0.00057680248, 0.00047034702, 0.00028550938, 
  0.12517749,    7.9886569,    165.78665,    10353.299,    9425.0766,   -4457.6591,    15320.717,   -1309.0346, 0.00021659046,            0, 0.00029802669, 0.00050456734, 0.00060741848, 0.0006454223, 0.00060741848, 0.00050456734, 0.00029802669, 
  0.13032087,     7.673368,    165.09158,    9944.6849,    8806.5741,   -4451.4376,    14299.821,   -289.04818, 0.00020685099,            0, 0.00027846926, 0.00047337771, 0.0005906546, 0.00062461263, 0.0005906546, 0.00047337771, 0.00027846926, 
  0.12590249,    7.9426548,    165.74975,    10293.681,    9351.3439,   -4439.5199,    15205.505,   -1193.2439, 0.00021852921,            0, 0.00029569522, 0.00050570267, 0.00061999705, 0.00065367747, 0.00061999705, 0.00050570267, 0.00029569522, 
  0.12703392,     7.871913,    165.40411,    10201.999,     9019.857,   -4475.8902,    14745.966,   -734.27364, 0.00022007629,            0, 0.0002852134, 0.0004987077, 0.00063648347, 0.00068041157, 0.00063648347, 0.0004987077, 0.0002852134, 
  0.12511014,    7.9929572,    164.87609,    10358.873,    8647.7462,   -4490.6977,    14515.921,   -504.63817, 0.0002063703,            0, 0.00027344703, 0.00047301245, 0.00058729729, 0.00063441118, 0.00058729729, 0.00047301245, 0.00027344703, 
  0.12524719,    7.9842113,    165.50206,    10347.538,     8826.743,   -4495.9469,    14678.334,   -666.48012, 0.00021383224,            0, 0.00027910702, 0.00049808412, 0.00060953735, 0.00064785885, 0.00060953735, 0.00049808412, 0.00027910702, 
  0.12810822,    7.8059001,    165.51824,    10116.447,     9235.808,   -4468.8986,    14883.356,    -870.9276, 0.00021076161,            0, 0.0002920419, 0.00047877421, 0.00059276903, 0.00064501553, 0.00059276903, 0.00047877421, 0.0002920419, 
  0.12348131,    8.0983916,    165.32109,    10495.516,    8810.3898,   -4474.7793,    14831.126,     -819.907, 0.00021274734,            0, 0.00027858992, 0.00048462402, 0.00061471593, 0.00064809774, 0.00061471593, 0.00048462402, 0.00027858992, 
  0.12693832,    7.8778419,    165.54653,    10209.683,    9104.7299,   -4547.5303,    14766.883,   -755.19269, 0.00022589426,            0, 0.00028789713, 0.00051058585, 0.00065540423, 0.00070653373, 0.00065540423, 0.00051058585, 0.00028789713, 
  0.12625152,    7.9206967,    165.49774,    10265.223,    9115.9237,   -4560.5036,    14820.643,   -808.15469, 0.00021179756,            0, 0.00028825109, 0.00048713979, 0.00060246483, 0.00063304949, 0.00060246483, 0.00048713979, 0.00028825109, 
  0.11810576,    8.4669873,    165.00269,    10973.215,    9261.5678,   -4546.1842,    15688.599,   -1676.8049, 0.00021362148,            0, 0.00029285644, 0.00049267514, 0.00060199909, 0.0006428823, 0.00060199909, 0.00049267514, 0.00029285644, 
  0.11999145,    8.3339274,    165.67631,     10800.77,     9242.722,   -4481.7908,    15561.701,   -1549.4227, 0.00021359917,            0, 0.00029226053, 0.00049077459, 0.00060534748, 0.00064082145, 0.00060534748, 0.00049077459, 0.00029226053, 
  0.13004831,    7.6894502,    165.19725,    9965.5275,    8965.2003,   -4499.1345,    14431.593,   -419.03281, 0.00020177493,            0, 0.00028348512, 0.00046191175, 0.00056453057, 0.00060854402, 0.00056453057, 0.00046191175, 0.00028348512, 
  0.12242256,     8.168429,    165.52781,    10586.284,    8798.1204,   -4516.7424,    14867.662,   -855.17935, 0.00021313192,            0, 0.00027820195, 0.00049092699, 0.00061135068, 0.00064915144, 0.00061135068, 0.00049092699, 0.00027820195, 
  0.12472014,    8.0179512,    165.51746,    10391.265,    9508.0335,   -4571.2493,    15328.049,   -1315.0311, 0.00022781617,            0, 0.00030064984, 0.00051948218, 0.00065062762, 0.00070353945, 0.00065062762, 0.00051948218, 0.00030064984, 
