beta,kT,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,endl
0.11989665,  8.3405167,   10809.31,  8829.9345, -4492.1205,  15147.124, -128.04912, 0.00019426577,          0, 0.00027920793, 0.00044839538, 0.00054108632, 0.00057087312, 0.00054108632, 0.00044839538, 0.00027920793, 
0.12253926,  8.1606502,  10576.203,  8834.7168, -4573.5272,  14837.392,  181.53197, 0.00020943201,          0, 0.00027935915, 0.00048087157, 0.00059832608, 0.00063379863, 0.00059832608, 0.00048087157, 0.00027935915, 
0.12666533,    7.89482,  10231.687,  9104.5956, -4579.3117,  14756.971,  262.43313, 0.000217795,          0, 0.00028789289, 0.00049634993, 0.00062529071, 0.00066565298, 0.00062529071, 0.00049634993, 0.00028789289, 
0.12407027,  8.0599487,  10445.694,  9090.1093, -4531.9006,  15003.902,  14.844479, 0.00021501199,          0, 0.00028743482, 0.00049198912, 0.00061377422, 0.00065379555, 0.00061377422, 0.00049198912, 0.00028743482, 
0.12703625,  7.8717689,  10201.812,  8721.1785, -4455.2166,  14467.774,  551.65004, 0.0002094261,          0, 0.000275769, 0.0004795723, 0.0005999828, 0.0006401694, 0.0005999828, 0.0004795723, 0.000275769, 
0.12223856,  8.1807246,  10602.219,  8481.3041, -4444.6068,  14638.916,  379.51312, 0.00019855285,          0, 0.00026818403, 0.00045993566, 0.00056092183, 0.00059876257, 0.00056092183, 0.00045993566, 0.00026818403, 
0.12660081,  7.8988438,  10236.902,  8765.4723, -4560.4098,  14441.964,  576.41282, 0.0002149844,          0, 0.0002771696, 0.00049188965, 0.00062016445, 0.00066130294, 0.00062016445, 0.00049188965, 0.0002771696, 
0.12639777,  7.9115317,  10253.345,  9078.1734, -4615.5345,  14715.984,  302.63696, 0.00020705998,          0, 0.0002870574, 0.00047712949, 0.00058484616, 0.00061489358, 0.00058484616, 0.00047712949, 0.0002870574, 
0.12849889,  7.7821681,   10085.69,  8718.7081, -4562.7047,  14241.693,  777.05041, 0.00020021243,          0, 0.00027569089, 0.00045737456, 0.00056991552, 0.00059743701, 0.00056991552, 0.00045737456, 0.00027569089, 
0.12345803,   8.099919,  10497.495,  8909.9599, -4474.0867,  14933.368,  85.255022, 0.00021567231,          0, 0.00028173838, 0.00049323821, 0.00062047585, 0.00065985213, 0.00062047585, 0.00049323821, 0.00028173838, 
0.12382198,  8.0761103,  10466.639,  9406.9401, -4496.1924,  15377.387, -358.46605, 0.00022899584,          0, 0.0002974532, 0.00051777065, 0.0006601258, 0.00071323409, 0.0006601258, 0.00051777065, 0.0002974532, 
0.12402082,  8.0631622,  10449.858,  9102.1787, -4570.4002,  14981.637,  37.169791, 0.00021656092,          0, 0.00028781646, 0.00048694108, 0.00061935366, 0.00067675232, 0.00061935366, 0.00048694108, 0.00028781646, 
0.12725542,  7.8582114,  10184.242,  8943.7973, -4596.3134,  14531.726,  486.85989, 0.00022680071,          0, 0.00028280834, 0.00051087763, 0.00066433582, 0.0007127678, 0.00066433582, 0.00051087763, 0.00028280834, 
 0.1247816,  8.0140021,  10386.147,  9071.4866, -4512.1332,    14945.5,  73.396367, 0.00021644491,          0, 0.00028684596, 0.00049391955, 0.00062026462, 0.00066105834, 0.00062026462, 0.00049391955, 0.00028684596, 
0.13007024,  7.6881536,  9963.8471,  9003.2179, -4487.1206,  14479.944,  538.93761, 0.00021089949,          0, 0.00028468726, 0.00047929097, 0.00060091891, 0.00064459753, 0.00060091891, 0.00047929097, 0.00028468726, 
  0.126539,   7.902702,  10241.902,  8616.3704,  -4512.099,  14346.173,  672.12852, 0.00020765952,          0, 0.00027245491, 0.00047239324, 0.00059556274, 0.00064173053, 0.00059556274, 0.00047239324, 0.00027245491, 
0.12833627,  7.7920296,   10098.47,  9336.7594, -4527.4151,  14907.815,  110.44014, 0.00022004469,          0, 0.00029523405, 0.00050739354, 0.00062815543, 0.00065914905, 0.00062815543, 0.00050739354, 0.00029523405, 
0.12753552,   7.840953,  10161.875,  8611.0883, -4463.8433,   14309.12,  709.20607, 0.00020539439,          0, 0.00027228788, 0.0004674163, 0.00058671611, 0.00063346968, 0.00058671611, 0.0004674163, 0.00027228788, 
 0.1267459,  7.8898014,  10225.183,   9333.534, -4392.3488,  15166.368,  -147.6271, 0.00022254473,          0, 0.00029513206, 0.00050013433, 0.00064223152, 0.00068571982, 0.00064223152, 0.00050013433, 0.00029513206, 
0.12838986,  7.7887771,  10094.255,   9334.781, -4383.2342,  15045.802, -27.043264, 0.00021781563,          0, 0.00029517149, 0.00050116688, 0.00061493532, 0.00066250271, 0.00061493532, 0.00050116688, 0.00029517149, 
0.12857679,  7.7774535,   10079.58,  9559.5276, -4484.5003,  15154.607, -135.84851, 0.00023363719,          0, 0.00030227811, 0.00053228072, 0.00067508187, 0.00071891363, 0.00067508187, 0.00053228072, 0.00030227811, 
0.12366205,  8.0865552,  10480.175,  9012.6398, -4516.7775,  14976.038,  43.015565, 0.00020637559,          0, 0.00028498519, 0.00047401878, 0.00058039248, 0.00062321648, 0.00058039248, 0.00047401878, 0.00028498519, 
 0.1249734,  8.0017025,  10370.206,  8168.2702, -4514.2513,  14024.225,  994.65883, 0.00019118946,          0, 0.00025828571, 0.00043921273, 0.00054580782, 0.00057241884, 0.00054580782, 0.00043921273, 0.00025828571, 
0.11857316,  8.4336114,   10929.96,  9049.2741, -4574.3704,  15404.864, -385.83065, 0.00020926682,          0, 0.00028614359, 0.00047576104, 0.00059564122, 0.00063317744, 0.00059564122, 0.00047576104, 0.00028614359, 
0.12016065,   8.322192,  10785.561,  9278.5354, -4605.9945,  15458.102, -437.71769, 0.00022009082,          0, 0.00029339297, 0.00050259825, 0.00062620874, 0.00067705315, 0.00062620874, 0.00050259825, 0.00029339297, 
0.12913874,  7.7436096,  10035.718,   9316.529, -4649.4754,  14702.772,  317.32491, 0.00022672605,          0, 0.00029459435, 0.00051978058, 0.00064948613, 0.0006998947, 0.00064948613, 0.00051978058, 0.00029459435, 
0.12097335,  8.2662832,  10713.103,   8877.142, -4572.6583,  15017.587,  2.8619071, 0.00021690077,          0, 0.00028070067, 0.00049490907, 0.00062447034, 0.0006702521, 0.00062447034, 0.00049490907, 0.00028070067, 
0.12614435,   7.927426,  10273.944,  8929.8829, -4528.6291,  14675.198,  344.94759, 0.00020488866,          0, 0.00028236836, 0.00046854844, 0.00058191006, 0.00061256484, 0.00058191006, 0.00046854844, 0.00028236836, 
0.12133455,  8.2416755,  10681.211,  9009.9342,  -4601.964,  15089.182, -69.262299, 0.0002153819,          0, 0.00028489963, 0.00049167206, 0.00061592036, 0.00066112632, 0.00061592036, 0.00049167206, 0.00028489963, 
0.12890031,  7.7579333,  10054.282,  9078.6155, -4554.2971,    14578.6,  441.77701, 0.00021622214,          0, 0.00028707138, 0.00049664199, 0.0006145516, 0.00066302423, 0.0006145516, 0.00049664199, 0.00028707138, 
0.12245288,  8.1664063,  10583.663,  8760.4122, -4459.9548,   14884.12,  135.98664, 0.00020167358,          0, 0.00027700959, 0.000467073, 0.00057219245, 0.00059422723, 0.00057219245, 0.000467073, 0.00027700959, 
0.12935236,  7.7308216,  10019.145,  8856.0442, -4473.5918,  14401.597,  618.01264, 0.00020852704,          0, 0.00028003354, 0.00048087449, 0.00059295109, 0.00062871444, 0.00059295109, 0.00048087449, 0.00028003354, 
0.12494866,  8.0032874,   10372.26,  9628.4479, -4493.3663,  15507.342, -487.28834, 0.00022087632,          0, 0.00030445742, 0.00050813453, 0.00062404056, 0.00066075611, 0.00062404056, 0.00050813453, 0.00030445742, 
0.12406282,  8.0604329,  10446.321,  8460.6687, -4515.2576,  14391.732,   627.8092, 0.0001998555,          0, 0.00026753152, 0.00045415026, 0.000570383, 0.00061355836, 0.000570383, 0.00045415026, 0.00026753152, 
  0.121025,  8.2627558,  10708.531,  9166.7457, -4515.3544,  15359.923, -340.38275, 0.00022622117,          0, 0.00028985811, 0.00051066106, 0.00065259721, 0.00071330599, 0.00065259721, 0.00051066106, 0.00028985811, 
 0.1261274,  7.9284913,  10275.325,  9043.4462, -4539.6053,  14779.166,  239.92871, 0.00021413562,          0, 0.0002859593, 0.00048471477, 0.00061557858, 0.00065366461, 0.00061557858, 0.00048471477, 0.0002859593, 
0.13032461,  7.6731478,  9944.3995,  9093.4415,  -4518.751,   14519.09,  500.06599, 0.00021381189,          0, 0.00028754019, 0.00048897828, 0.00060528452, 0.00065738429, 0.00060528452, 0.00048897828, 0.00028754019, 
0.12137261,  8.2390909,  10677.862,  9161.5392, -4555.5028,  15283.898, -264.79172, 0.0002176882,          0, 0.00028969348, 0.00049826656, 0.00062152005, 0.00066405111, 0.00062152005, 0.00049826656, 0.00028969348, 
0.11950079,  8.3681454,  10845.116,  9621.8375,  -4612.742,  15854.212, -833.82965, 0.00022854546,          0, 0.00030424839, 0.00052590736, 0.00065398781, 0.0006884402, 0.00065398781, 0.00052590736, 0.00030424839, 
0.11976509,  8.3496788,  10821.184,  9683.6795, -4639.5915,  15865.272, -845.12061, 0.00022875733,          0, 0.00030620387, 0.0005181707, 0.00065181482, 0.00070773856, 0.00065181482, 0.0005181707, 0.00030620387, 
0.12414893,   8.054842,  10439.075,  8626.0125, -4561.3952,  14503.693,  515.54927, 0.00019978984,          0, 0.0002727598, 0.00046487959, 0.00056260854, 0.00059614158, 0.00056260854, 0.00046487959, 0.0002727598, 
0.12321146,  8.1161282,  10518.502,  8710.0278, -4449.8522,  14778.678,  240.81094, 0.0002091453,          0, 0.00027541641, 0.00048007561, 0.00059629962, 0.00064274146, 0.00059629962, 0.00048007561, 0.00027541641, 
 0.1232016,   8.116778,  10519.344,   9205.742, -4531.5124,  15193.574, -173.06215, 0.00022400017,          0, 0.0002910912, 0.00050746993, 0.0006447448, 0.00069739079, 0.0006447448, 0.00050746993, 0.0002910912, 
0.12832462,  7.7927371,  10099.387,  9098.8512,  -4547.866,  14650.372,  369.86223, 0.00021976155,          0, 0.00028771125, 0.00050337076, 0.00063033987, 0.00067334112, 0.00063033987, 0.00050337076, 0.00028771125, 
0.12136948,  8.2393033,  10678.137,  8942.5434, -4476.2726,  15144.408, -125.12318, 0.00020989241,          0, 0.0002827687, 0.00047624385, 0.00059632225, 0.00064760897, 0.00059632225, 0.00047624385, 0.0002827687, 
0.12165633,  8.2198762,   10652.96,  9257.6326, -4492.7686,  15417.824, -397.39597, 0.00022258055,          0, 0.00029273201, 0.00050748109, 0.00063736309, 0.00068613645, 0.00063736309, 0.00050748109, 0.00029273201, 
0.12809128,  7.8069327,  10117.785,  9286.6162, -4511.5757,  14892.825,  127.52989, 0.00021317906,          0, 0.00029364849, 0.00048506884, 0.00060374379, 0.00064594271, 0.00060374379, 0.00048506884, 0.00029364849, 
0.12533739,  7.9784651,  10340.091,  9174.1291, -4500.1981,  15014.022,  6.4446041, 0.00021139134,          0, 0.00029009158, 0.00048404518, 0.00059859653, 0.00063679485, 0.00059859653, 0.00048404518, 0.00029009158, 
0.12620973,  7.9233192,  10268.622,   9455.571, -4477.6801,  15246.513, -226.49552, 0.00021819296,          0, 0.00029899094, 0.00049880794, 0.0006185089, 0.00065847186, 0.0006185089, 0.00049880794, 0.00029899094, 
0.12692398,  7.8787319,  10210.837,   9184.987, -4431.6412,  14964.182,  56.183631, 0.00020736243,          0, 0.00029043491, 0.00048605544, 0.00058224318, 0.00060033178, 0.00058224318, 0.00048605544, 0.00029043491, 
0.13042102,  7.6674758,  9937.0486,  9076.8965, -4492.9762,  14520.969,  499.57042, 0.00021304733,          0, 0.00028701702, 0.00048602949, 0.00060819963, 0.00064626502, 0.00060819963, 0.00048602949, 0.00028701702, 
0.12726155,  7.8578332,  10183.752,  9149.6742,  -4605.681,  14727.745,  291.98257, 0.00021009695,          0, 0.0002893183, 0.00048047356, 0.00059453977, 0.00063288789, 0.00059453977, 0.00048047356, 0.0002893183, 
0.12363216,  8.0885105,   10482.71,  9314.7946, -4562.0342,   15235.47,   -215.288, 0.00022510174,          0, 0.00029453951, 0.0005119175, 0.00064623109, 0.00069625164, 0.00064623109, 0.0005119175, 0.00029453951, 
0.12770993,  7.8302445,  10147.997,  8712.0624, -4450.6391,   14409.42,  610.37379, 0.00020443652,          0, 0.00027548074, 0.00046689686, 0.00058294457, 0.00062033988, 0.00058294457, 0.00046689686, 0.00027548074, 
 0.1272718,  7.8571998,  10182.931,  9288.6182, -4338.8224,  15132.727,  -111.9354, 0.00023172517,          0, 0.00029371179, 0.00052743113, 0.00066852261, 0.00072827161, 0.00066852261, 0.00052743113, 0.00029371179, 
0.12412307,  8.0565198,   10441.25,  9021.0419, -4445.8826,  15016.409,  4.1591624, 0.0002132457,          0, 0.00028525087, 0.00048909417, 0.00061371556, 0.00063580995, 0.00061371556, 0.00048909417, 0.00028525087, 
0.12796774,  7.8144693,  10127.552,  9558.5542,  -4499.181,  15186.925, -165.77359, 0.0002262664,          0, 0.00030224734, 0.00051521756, 0.00064815342, 0.00068902573, 0.00064815342, 0.00051521756, 0.00030224734, 
0.12377344,  8.0792778,  10470.744,  8933.0718, -4458.8169,  14944.999,  75.436887, 0.00021011687,          0, 0.0002824692, 0.00047926165, 0.00059919126, 0.00064002575, 0.00059919126, 0.00047926165, 0.0002824692, 
0.12511475,  7.9926628,  10358.491,  9470.9573, -4459.4197,  15370.029,  -349.5081, 0.00022452006,          0, 0.00029947747, 0.00051315621, 0.00064355456, 0.00067994457, 0.00064355456, 0.00051315621, 0.00029947747, 
0.13595431,  7.3554124,  9532.6145,  8738.3645, -4477.1434,  13793.836,  1225.6007, 0.00020171083,          0, 0.00027631244, 0.0004604664, 0.00056961277, 0.00061459011, 0.00056961277, 0.0004604664, 0.00027631244, 
0.12401661,  8.0634359,  10450.213,  8960.2752, -4508.4364,  14902.052,  117.66102, 0.00020814904,          0, 0.00028332939, 0.00047392097, 0.00059158238, 0.0006327191, 0.00059158238, 0.00047392097, 0.00028332939, 
0.12618247,  7.9250309,   10270.84,  9005.4719, -4549.6312,  14726.681,  292.82197, 0.00021112872,          0, 0.00028475853, 0.0004887344, 0.00059958965, 0.00063189433, 0.00059958965, 0.0004887344, 0.00028475853, 
0.11877165,  8.4195176,  10911.695,  9594.4622, -4554.6826,  15951.474, -931.73675, 0.00022825724,          0, 0.00030338277, 0.0005214333, 0.00065494674, 0.00069259023, 0.00065494674, 0.0005214333, 0.00030338277, 
 0.1269101,  7.8795934,  10211.953,  9528.2533, -4558.0978,  15182.109, -161.80776, 0.00023600806,          0, 0.0003012892, 0.00053098494, 0.00068715465, 0.0007372714, 0.00068715465, 0.00053098494, 0.0003012892, 
0.12403286,  8.0623796,  10448.844,  8537.4417, -4584.7188,  14401.567,  618.01974, 0.00019681715,          0, 0.00026995913, 0.00045046761, 0.00055698621, 0.00059424848, 0.00055698621, 0.00045046761, 0.00026995913, 
0.12465015,  8.0224534,    10397.1,  8986.5566, -4563.3702,  14820.286,  199.31157, 0.00022082916,          0, 0.00028416042, 0.00050296652, 0.0006373869, 0.00068423895, 0.0006373869, 0.00050296652, 0.00028416042, 
0.12823052,  7.7984553,  10106.798,  9354.8432, -4467.2792,  14994.362,  26.652518, 0.00021951996,          0, 0.00029580587, 0.00050419576, 0.00062366654, 0.00066498306, 0.00062366654, 0.00050419576, 0.00029580587, 
0.12591811,  7.9416691,  10292.403,  9699.8881, -4437.1636,  15555.128, -534.33454, 0.00023157231,          0, 0.0003067164, 0.00052311941, 0.00066468124, 0.00071612285, 0.00066468124, 0.00052311941, 0.0003067164, 
0.12932796,  7.7322802,  10021.035,  9304.9948, -4396.7597,   14929.27,  91.210207, 0.00022072977,          0, 0.00029422963, 0.00050473666, 0.00062918616, 0.00067537141, 0.00062918616, 0.00050473666, 0.00029422963, 
0.12802108,  7.8112136,  10123.333,  8758.3858, -4422.8059,  14458.913,  561.65765, 0.00021272723,          0, 0.00027694552, 0.00048347173, 0.000615484, 0.00065183324, 0.000615484, 0.00048347173, 0.00027694552, 
0.12293885,  8.1341254,  10541.827,  8877.2099, -4514.2835,  14904.753,  116.20323, 0.00021425871,          0, 0.00028070281, 0.00048791747, 0.00061609496, 0.00065870882, 0.00061609496, 0.00048791747, 0.00028070281, 
0.12873747,  7.7677461,  10066.999,  8814.6815, -4561.4213,  14320.259,  699.46722, 0.00020762945,          0, 0.00027872562, 0.00047631412, 0.00059335317, 0.00062528542, 0.00059335317, 0.00047631412, 0.00027872562, 
0.12380168,  8.0774347,  10468.355,  8929.1336, -4551.8482,  14845.641,  175.09722, 0.00020670441,          0, 0.00028234467, 0.00047139805, 0.00058828134, 0.00062322249, 0.00058828134, 0.00047139805, 0.00028234467, 
0.12280278,   8.143138,  10553.507,  8658.4431, -4557.5995,   14654.35,  365.83377, 0.00020892616,          0, 0.00027378527, 0.00047364122, 0.00060315435, 0.00064165695, 0.00060315435, 0.00047364122, 0.00027378527, 
 0.1212523,  8.2472663,  10688.457,  8839.9823, -4531.7878,  14996.652,  23.315059, 0.00021724673,          0, 0.00027952565, 0.00049852385, 0.00062654085, 0.00066676692, 0.00062654085, 0.00049852385, 0.00027952565, 
0.12240469,  8.1696217,   10587.83,  8408.1642, -4585.3841,   14410.61,  609.70457, 0.00019979495,          0, 0.0002658713, 0.00046410374, 0.00057030742, 0.00059615433, 0.00057030742, 0.00046410374, 0.0002658713, 
0.12706267,  7.8701321,  10199.691,  9047.6016,   -4621.62,  14625.673,   395.4468, 0.00021105311,          0, 0.0002860907, 0.00048437818, 0.00060069484, 0.00063452226, 0.00060069484, 0.00048437818, 0.0002860907, 
0.11967759,  8.3557832,  10829.095,  8673.6699, -4576.7722,  14925.993,   94.25519, 0.00020037864,          0, 0.00027426675, 0.00045709712, 0.00056918511, 0.00060496024, 0.00056918511, 0.00045709712, 0.00027426675, 
0.12649989,  7.9051455,  10245.069,  8884.3287, -4526.9131,  14602.484,  418.21904, 0.00021083922,          0, 0.00028092791, 0.00049025264, 0.00060103497, 0.00062899653, 0.00060103497, 0.00049025264, 0.00028092791, 
0.12062992,  8.2898173,  10743.603,  8687.7213, -4577.3063,  14854.018,   166.9466, 0.00020200941,          0, 0.00027471106, 0.00046595477, 0.00057434115, 0.00060213662, 0.00057434115, 0.00046595477, 0.00027471106, 
0.12426766,  8.0471457,  10429.101,  9094.5905, -4546.8804,  14976.811,  44.450681, 0.00021025974,          0, 0.00028757652, 0.00047919773, 0.00060096386, 0.0006286796, 0.00060096386, 0.00047919773, 0.00028757652, 
0.12750922,  7.8425702,  10163.971,   8703.741, -4532.5265,  14335.186,  686.13875, 0.00020967663,          0, 0.00027521762, 0.00047848015, 0.0006036426, 0.00064014541, 0.0006036426, 0.00047848015, 0.00027521762, 
 0.1232283,  8.1150192,  10517.065,  8533.4852, -4528.8264,  14521.724,    499.429, 0.00020170762,          0, 0.00026983402, 0.00045849494, 0.00057996865, 0.00061072666, 0.00057996865, 0.00045849494, 0.00026983402, 
0.11716861,  8.5347094,  11060.983,  8888.1119, -4531.7337,  15417.362,  -395.8334, 0.00021928672,          0, 0.00028104754, 0.00050136752, 0.00063114554, 0.00068146634, 0.00063114554, 0.00050136752, 0.00028104754, 
0.12512128,  7.9922454,   10357.95,  8951.6425, -4594.3222,   14715.27,  305.75083, 0.00021086871,          0, 0.00028305641, 0.00048353297, 0.00060232381, 0.00063607294, 0.00060232381, 0.00048353297, 0.00028305641, 
0.12103721,  8.2619218,  10707.451,  8675.8114, -4635.8575,  14747.405,  273.19138, 0.00020113827,          0, 0.00027433447, 0.00045905761, 0.00057232607, 0.00060677597, 0.00057232607, 0.00045905761, 0.00027433447, 
0.12598624,  7.9373747,  10286.838,  9176.3798, -4635.1283,  14828.089,  193.06675, 0.00022027942,          0, 0.00029016275, 0.00050527182, 0.00063012825, 0.00067334517, 0.00063012825, 0.00050527182, 0.00029016275, 
0.12541226,  7.9737023,  10333.918,  9352.7102, -4564.8019,  15121.826, -101.28195, 0.00021917646,          0, 0.00029573842, 0.00050493234, 0.00062265756, 0.00066016666, 0.00062265756, 0.00050493234, 0.00029573842, 
0.12173776,  8.2143782,  10645.834,  9420.0749, -4466.0488,   15599.86, -579.00744, 0.00022890232,          0, 0.00029786854, 0.00051764522, 0.00066108833, 0.00070923298, 0.00066108833, 0.00051764522, 0.00029786854, 
0.12295013,  8.1333787,  10540.859,  8879.4653, -4459.0891,  14961.235,  59.344327, 0.00020581927,          0, 0.00028077413, 0.00047705599, 0.00058367842, 0.00061009121, 0.00058367842, 0.00047705599, 0.00028077413, 
0.12645694,    7.90783,  10248.548,  9118.0983, -4457.1669,  14909.479,  110.51284, 0.00021666326,          0, 0.00028831985, 0.00049315789, 0.00061900312, 0.00066565052, 0.00061900312, 0.00049315789, 0.00028831985, 
0.12953461,  7.7199446,  10005.048,  8738.1798,  -4459.209,  14284.019,   736.0421, 0.00020106136,          0, 0.00027630659, 0.00046224884, 0.00056591949, 0.00060803193, 0.00056591949, 0.00046224884, 0.00027630659, 
0.12519497,  7.9875415,  10351.854,  9256.2864, -4436.9776,  15171.163, -150.56399, 0.00022261095,          0, 0.00029268944, 0.00050990612, 0.0006373926, 0.00068179893, 0.0006373926, 0.00050990612, 0.00029268944, 
0.12078413,  8.2792334,  10729.887,  9344.6441, -4524.1128,  15550.418, -530.47355, 0.00021883897,          0, 0.00029548337, 0.00050067728, 0.00062298341, 0.00066313537, 0.00062298341, 0.00050067728, 0.00029548337, 
0.11988548,  8.3412938,  10810.317,  9073.9555, -4610.5826,   15273.69, -253.40336, 0.00021293157,          0, 0.00028692403, 0.00048949662, 0.00060250802, 0.00064904772, 0.00060250802, 0.00048949662, 0.00028692403, 
0.12539553,   7.974766,  10335.297,  8810.5219, -4578.6285,   14567.19,  453.09959, 0.00021315365,          0, 0.0002785941, 0.00048772459, 0.00061239071, 0.00065303968, 0.00061239071, 0.00048772459, 0.0002785941, 
0.12483642,   8.010483,  10381.586,  9120.3992, -4436.1136,  15065.872, -45.503615, 0.00021827098,          0, 0.0002883926, 0.00049603745, 0.00062847307, 0.00066652939, 0.00062847307, 0.00049603745, 0.0002883926, 
0.12353651,  8.0947727,  10490.825,   9049.787,  -4413.092,   15127.52, -106.65224, 0.00021403177,          0, 0.00028615981, 0.00049020541, 0.00061123564, 0.0006493066, 0.00061123564, 0.00049020541, 0.00028615981, 
0.12729621,  7.8556932,  10180.978,  8874.9752, -4462.4618,  14593.492,  426.53936, 0.00020912913,          0, 0.00028063215, 0.00048747098, 0.00059471669, 0.0006204265, 0.00059471669, 0.00048747098, 0.00028063215, 
0.12550428,  7.9678559,  10326.341,  8611.2836, -4478.8377,  14458.787,  561.14716, 0.00020733389,          0, 0.00027229406, 0.00047096872, 0.00059668787, 0.00063744087, 0.00059668787, 0.00047096872, 0.00027229406, 
0.12688833,  7.8809452,  10213.705,  9140.4714, -4533.2027,  14820.974,  199.25459, 0.00021468454,          0, 0.0002890273, 0.00049352917, 0.00061114199, 0.00064755578, 0.00061114199, 0.00049352917, 0.0002890273, 
0.12806763,  7.8083741,  10119.653,  8942.8597, -4576.2443,  14486.268,  534.33092, 0.00021136881,          0, 0.0002827787, 0.00048452559, 0.00060193327, 0.00064342578, 0.00060193327, 0.00048452559, 0.0002827787, 
0.12887094,   7.759701,  10056.573,  8747.1377, -4571.8747,  14231.835,  787.94142, 0.00020820838,          0, 0.00027658985, 0.00047086948, 0.00060092281, 0.0006345698, 0.00060092281, 0.00047086948, 0.00027658985, 
0.12810417,  7.8061469,  10116.766,  8715.5401, -4585.7763,   14246.53,  773.85148, 0.00021259117,          0, 0.00027559071, 0.0004777953, 0.00061624801, 0.00066219066, 0.00061624801, 0.0004777953, 0.00027559071, 
 0.1234699,  8.0991398,  10496.485,  8813.6236, -4617.9881,  14692.121,  328.36367, 0.0002250801,          0, 0.00027869217, 0.0005095301, 0.00065603176, 0.00071277358, 0.00065603176, 0.0005095301, 0.00027869217, 
0.11954224,  8.3652437,  10841.356,  9460.3998, -4552.2603,  15749.495, -728.41132, 0.0002210676,          0, 0.00029914363, 0.000506728, 0.00062769908, 0.00066994021, 0.00062769908, 0.000506728, 0.00029914363, 
0.11997898,  8.3347933,  10801.892,  9495.1031, -4459.2937,  15837.702, -816.29706, 0.00022359302,          0, 0.00030024097, 0.00050881105, 0.0006386705, 0.00068204324, 0.0006386705, 0.00050881105, 0.00030024097, 
0.12926284,  7.7361754,  10026.083,  8564.4653, -4505.7833,  14084.765,  935.49323, 0.00020697448,          0, 0.00027081363, 0.0004671925, 0.00060037139, 0.00063483655, 0.00060037139, 0.0004671925, 0.00027081363, 
0.12562987,  7.9598905,  10316.018,  8871.3914, -4553.1462,  14634.263,  386.69917, 0.00021103193,          0, 0.00028051883, 0.00048463384, 0.00059931876, 0.00064756805, 0.00059931876, 0.00048463384, 0.00028051883, 
0.12496674,  8.0021293,   10370.76,   9406.237, -4575.7238,  15201.273, -179.81965, 0.00022405872,          0, 0.00029743097, 0.00050866951, 0.00064592991, 0.0006808788, 0.00064592991, 0.00050866951, 0.00029743097, 
0.11941064,  8.3744634,  10853.305,  8958.9337,  -4473.664,  15338.574, -316.47399, 0.00020890939,          0, 0.00028328697, 0.0004762316, 0.00059617348, 0.00063116612, 0.00059617348, 0.0004762316, 0.00028328697, 
0.12936028,  7.7303483,  10018.531,  8891.4627, -4327.7156,  14582.278,  438.05437, 0.00021482284,          0, 0.00028115349, 0.00048705532, 0.00062080345, 0.00065914087, 0.00062080345, 0.00048705532, 0.00028115349, 
0.12415698,  8.0543197,  10438.398,  9070.7011, -4385.7847,  15123.315, -102.15083, 0.00021977074,          0, 0.00028682112, 0.00050988751, 0.00062964832, 0.00066361797, 0.00062964832, 0.00050988751, 0.00028682112, 
0.12165224,  8.2201529,  10653.318,   9512.304,  -4516.714,  15648.908, -627.37247, 0.00022034552,          0, 0.00030078488, 0.000503595, 0.00062597561, 0.00066481742, 0.00062597561, 0.000503595, 0.00030078488, 
0.12426445,   8.047354,  10429.371,  9432.6076, -4559.6003,  15302.378, -281.16847, 0.00021756002,          0, 0.00029826483, 0.00050785201, 0.00060965406, 0.00064941854, 0.00060965406, 0.00050785201, 0.00029826483, 
0.12571979,  7.9541971,  10308.639,  9352.1886, -4551.4881,   15109.34, -88.206121, 0.00022034837,          0, 0.00029572193, 0.00050267085, 0.00062826756, 0.00067225329, 0.00062826756, 0.00050267085, 0.00029572193, 
0.13063479,  7.6549284,  9920.7872,  8614.5741, -4507.3785,  14027.983,  992.55306, 0.00020314678,          0, 0.00027239811, 0.00047222906, 0.00057664662, 0.00060780084, 0.00057664662, 0.00047222906, 0.00027239811, 
0.12922844,  7.7382345,  10028.752,  8877.6929, -4534.7472,  14371.698,  648.53923, 0.00021007786,          0, 0.00028071808, 0.00048267211, 0.00059706054, 0.00064034435, 0.00059706054, 0.00048267211, 0.00028071808, 
0.12435427,  8.0415411,  10421.837,  9206.0813, -4563.7226,  15064.196, -43.024035, 0.00022405238,          0, 0.00029110193, 0.00050973868, 0.00064356444, 0.00069602792, 0.00064356444, 0.00050973868, 0.00029110193, 
0.12390193,  8.0708995,  10459.886,  9190.0662, -4610.6985,  15039.253, -18.590127, 0.00021953517,          0, 0.00029059552, 0.00050352922, 0.00062405124, 0.00067621071, 0.00062405124, 0.00050352922, 0.00029059552, 
 0.1234016,  8.1036228,  10502.295,  8968.2095, -4602.1251,   14868.38,  152.65461, 0.0002093483,          0, 0.00028358027, 0.00047950605, 0.00059701641, 0.00062936741, 0.00059701641, 0.00047950605, 0.00028358027, 
0.12576624,  7.9512597,  10304.833,  8493.8249, -4594.1016,  14204.556,  816.24723, 0.00020393198,          0, 0.00026857994, 0.00046902901, 0.00058293549, 0.00062182275, 0.00058293549, 0.00046902901, 0.00026857994, 
