xb0,yb0,zb0,
-0.43997354, -1.5040676,  1.3129278, 
0.89728031, 0.70327658, -0.57451348, 
-0.92562689,  1.4036537, 0.88576318, 
 1.9689084,  1.0442523, 0.88351519, 
-1.7818298,  1.9809625, -0.91446394, 
0.048160768, -0.29325428, 0.70451328, 
-0.84144217, -0.33161167, -1.2431711, 
 -1.252733, 0.80779755,  1.8391126, 
 0.4898362,  1.9617778, -0.40183472, 
-1.1884177, -1.6458576,  2.0857996, 
0.025288134, -0.83445515, -1.2891106, 
 -1.772378,  1.4710918, 0.079952712, 
-1.4102223,  1.0211862, -0.75171198, 
0.56108315, 0.090606438,  2.0242093, 
 1.0077309, 0.013730439, 0.47721384, 
 1.9410584,  1.5438803,   1.917922, 
-0.53876333, 0.087871865, -2.1017955, 
-0.55524154, 0.31037807, -0.44839409, 
-1.8795534, 0.11400311, -1.0012466, 
 1.4206678, -0.47566485,  1.6347391, 
-2.1473022, -1.8938707, 0.17315766, 
-1.7768841,  1.8955244,  1.1550474, 
-0.39569297, -1.0562522,   2.123181, 
  1.659755,  1.4578455, -1.3723912, 
 2.1079699,  -1.792819, -1.9385392, 
-0.39473446,   1.159664, -1.2343125, 
-1.3912877,  1.6025681, -1.6885123, 
 1.4891935,  1.6020471, -0.2707585, 
-0.080076402,  2.0170957, 0.55589232, 
0.45978141, -1.4928543,  1.7759883, 
-1.4984461, -1.2135984, 0.63646234, 
-1.3228667, 0.55689767, 0.33467465, 
-1.7692373, -0.88098178,  1.6394163, 
-0.56457701, -1.5773836, -1.0515823, 
 1.7310562, 0.48052895, -0.25422066, 
0.77701195, -0.23229627, -0.96170071, 
-0.13691088, 0.90630338,  1.2732214, 
 1.1352068, 0.86277415,   1.540698, 
-0.79736424, -0.14616709,  1.1517383, 
 1.1892651, 0.55898598, -1.6545807, 
 1.4832005, -0.80201072, -1.4542592, 
-0.55921745,  1.7980304,  1.7349751, 
-1.4430277, -1.2686174, -0.3965918, 
 0.9734723, -1.7942577, -1.2079595, 
-0.85684185, -0.50540683, 0.22652044, 
0.62229388,  1.4876218,  -1.301065, 
-1.6035942, -0.16150755, -2.0003042, 
-0.54877912, -1.5342075, 0.031867232, 
0.55110731,  1.7375423,   1.479687, 
0.36595528, -0.78491127, -0.2189567, 
-0.091899004,  1.0965217, 0.018347905, 
 1.3824086, -2.0028491,  1.1555383, 
0.25969819,  -1.346223, 0.72719249, 
0.0012362312,  -2.102063, -1.7348064, 
-1.7453596, -0.9242144, -1.2838881, 
 1.5039547, -0.80332353, -0.33727936, 
-1.8773698, -0.33825375, 0.033368559, 
0.84247262,  1.2116569, 0.50179982, 
0.078123124,  1.0567504, -2.0879223, 
  1.208611,  -1.648656, 0.17947741, 
 2.0704919, 0.55533853,  1.9886299, 
-1.9360758, 0.041447957,  1.0680963, 
  1.833629, -0.70699853, 0.78151889, 
-0.67129981,  1.8114712, -0.50803885, 
-0.63972514, -1.5516482,   1.173543, 
0.75267584, 0.68773695, -0.46942381, 
-0.70765779,  1.3033247, 0.81930661, 
 1.8193347,  1.2692636,  0.9429145, 
-1.9879345, -1.9747526, -0.85965118, 
0.074901021, -0.34242766, 0.71947513, 
-1.0434518, -0.35161058, -1.0929445, 
-1.1443529, 0.74623914,  1.5493062, 
0.51469148,  1.8809493, -0.25451848, 
-1.3153291, -1.9945927,  -2.085515, 
0.073753878, -0.59620486, -1.3992236, 
-1.7509965,  1.2536568, 0.19118788, 
-1.4554812, 0.85490423, -0.76872733, 
0.58850286, -0.031455416,  1.8524661, 
  1.220112, 0.14363386, 0.83714632, 
  1.699905,  1.6631402,  1.8911703, 
-0.40715221, 0.28986455,  -1.957336, 
-0.58264503, 0.22196954, -0.3650972, 
-2.0773847, 0.14098818, -1.1934271, 
 1.6127724, -0.34330728,   1.760606, 
 2.1499832, -1.8244752,  0.1723866, 
 -1.750021, -2.0561753,  1.2447526, 
-0.58733783, -0.9060411,  1.9877753, 
 1.6060144,  1.5868936, -1.1952598, 
 1.9517002, -1.9051075, -1.7805257, 
-0.48704619,  1.1283099, -1.4899021, 
-1.7666214,  1.2908972, -1.6948795, 
 1.6144246,  1.5857256, -0.071430623, 
-0.22787607,  2.0823604, 0.44790123, 
0.77382278, -1.4820531,  1.9454138, 
-1.3742426, -1.1476005, 0.66591942, 
-1.1725326, 0.40969156, 0.54866994, 
-1.7829142, -1.1752243,  1.6718048, 
-0.62269544, -1.4594985, -1.2172395, 
 1.9785846, 0.44027028, 0.14450771, 
 1.0601303, -0.099623377, -1.1308797, 
0.15056747,  0.7864243,  1.0644777, 
 1.1335179, 0.85599886,  1.4980322, 
-0.87216464, -0.29176354,  1.3051501, 
0.97945968, 0.80806304, -1.6183067, 
 1.5005567, -0.99834276, -1.6745802, 
-0.62327868,  1.5911245,  1.8424932, 
-1.4734477, -1.2501016, -0.50914622, 
 1.0189261,    -1.8177, -1.3132392, 
-0.73075298, -0.67276658, 0.14630321, 
0.38593917,  1.6585799, -1.2724153, 
-1.5109268, -0.028177904, -2.0129421, 
-0.24211369, -1.5322363, -0.24725088, 
0.45157645,  1.9310122,  1.3808965, 
0.61050701, -0.86353815, -0.49491199, 
-0.21858855,   1.075292, -0.011051784, 
 1.4435623, -1.8698419,  1.2422796, 
0.39972208, -1.4828257,  0.8509666, 
-0.063153747, -1.9527963, -1.8953533, 
-1.6170156, -1.0121124, -1.6868794, 
 1.8102811, -0.71243337, -0.56047761, 
-1.7657122, -0.42320761, 0.021591144, 
0.80791261,  1.0947517, 0.45006962, 
0.22078596,  1.1387855,  2.0333378, 
 1.1673144, -1.6658222, 0.07953102, 
 1.9411796, 0.65335943, -2.0135346, 
-2.0643872, 0.30090855,  1.2020784, 
 1.7038211, -1.0414012, 0.71792901, 
-1.0512844,  1.8944429, -0.21477989, 
-0.7404395, -1.7722143,  1.3230036, 
0.91178434,  0.5633023, -0.48521064, 
-0.78859956,  1.4628016,  0.8877626, 
 1.7614328,  1.3831974, 0.94162737, 
-1.8765132,   -2.12486, -0.82434047, 
0.18928338, -0.47259362, 0.71862453, 
-1.0631855, -0.45171645, -0.93380529, 
-1.1318553, 0.64198522,  1.4995142, 
0.61414465,  1.7654387, -0.32973869, 
-1.2367788, -1.8092478, -2.1441353, 
0.095239204, -0.61695372, -1.5493591, 
-1.7247189,  1.3510509, 0.15133316, 
-1.4903615, 0.53611887, -0.63438413, 
0.49222896, -0.3598028,  1.7874695, 
 1.2120737, 0.0039558006,   0.820239, 
 1.4444243,  1.5072781,  2.1517805, 
-0.44530968, 0.20314826, -2.1010469, 
-0.27210646,  0.2028459, -0.59079476, 
 2.0228099, -0.14542746, -0.88964867, 
 1.5279718, -0.36326005,  1.7213279, 
-2.0239269, -1.9480147, 0.27826255, 
-1.6936135,  1.9695416,   1.348838, 
-0.88407098, -0.83810405,  1.9045015, 
 1.5696895,  1.6836569, -1.1387037, 
 1.7634884, -1.8017042, -1.9987768, 
-0.88450339,  1.3905879, -1.0822642, 
 -1.816735,  1.3074474, -1.5314818, 
 1.6980671,  1.7489407, -0.14132454, 
-0.093101761, -2.1510305, 0.43011741, 
 0.8962301, -1.3748989,  1.9694957, 
-1.3168655, -1.2263694, 0.70444303, 
-0.87744287, 0.53036928, 0.36776009, 
-1.8327684, -1.0666018,  1.7443739, 
-0.59089904, -1.4657168, -1.1346727, 
 1.7499935, 0.69045193, 0.017921966, 
0.91892772, -0.032803671, -1.7028638, 
-0.20210049, 0.67289389,  1.0763508, 
0.77286487, 0.71747466,  1.5611656, 
-0.78781324, -0.33677564,  1.0067113, 
0.77902706,  1.0487503, -1.4626733, 
 1.7056909, -0.78881542, -1.6697141, 
-0.98904873,  1.5363015,  1.9846856, 
-1.4558008,  -1.151421,  -0.355306, 
  1.005203, -1.6441394, -1.0947739, 
-0.45834367, -0.6882475, 0.022995533, 
0.17278524,  1.9056245,  -1.266758, 
 -1.675672, -0.26819541,  -1.836835, 
0.25922712, -1.5747454, -0.40565577, 
0.59571738,  1.8046506,  1.3655355, 
 0.8869291, -0.70984228, -0.68267104, 
-0.38114198,  1.2949046, -0.22163437, 
 1.6048404, -1.9094388,  1.1926149, 
0.72985193, -1.4883386, 0.90693506, 
-0.026947093, -1.8534446,  -2.083855, 
-1.7622512, -1.2189136,  -1.375841, 
 1.8388013, -1.3031514, -0.69510217, 
-1.6486274, -0.27563654, 0.14890654, 
0.83035375,  1.0936955, 0.58397678, 
0.010335974,  1.1951805, -2.1049776, 
  1.246665, -1.5399842, -0.035686708, 
 1.9130039, 0.48868557, -1.9593277, 
-2.0903197, 0.45409403,  1.0621259, 
 1.9987469, -0.74085663, 0.76178689, 
-1.0026094, -2.1448588, -0.22883785, 
-0.69380088, -1.8862019,  1.2641481, 
0.99679134, 0.45126704, -0.42514584, 
-0.66878894,  1.5233803, 0.81318524, 
 1.7662236,  1.3842083,  1.0274987, 
-1.9289063,  -2.060846, -0.63605671, 
0.36563352, -0.4856178, 0.50002785, 
-1.0037738, -0.3760019, -1.0815397, 
-1.2520977, 0.80294485,  1.2310053, 
0.83654629,  1.4976911, -0.39124132, 
 -1.024802, -1.7855442, -2.0712784, 
-0.10204856, -0.94077061,  -1.359147, 
-1.3829487,  1.4136534, -0.0070500345, 
-1.5914482, 0.54177373, -0.89069547, 
0.10797499, -0.70992482,  1.7450649, 
 1.2111234, 0.19103374, 0.48479912, 
 1.3593958,  1.2802519,  2.0818344, 
-0.23245691,  0.2252907, -1.9608546, 
-0.14078569, 0.18624885, -0.94018448, 
 1.9589941, -0.29161954, -0.51269881, 
 1.3013312, -0.38263997,  1.4430761, 
-1.8391096, -1.8884601, 0.48244805, 
-1.6369594,   1.977284,  1.4681688, 
-1.0090334, -0.75323614,  1.8214084, 
  1.475218,  1.7326505, -1.0567365, 
 1.9100576, -1.8983415, -2.0114571, 
-0.80280515,  1.3115776, -1.0621435, 
-1.9949269,  1.3392038, -1.3090174, 
 1.6666004,  1.8504013, 0.11464652, 
0.37957419,  2.1098689, 0.35859438, 
 1.0526767, -1.2371197,  1.9595993, 
-1.1750164, -1.1754992, 0.86586308, 
-0.75557651, 0.43606079, 0.085814398, 
-1.9549436, -0.91200269,  1.7132265, 
-0.82882606, -1.5727211, -0.90112631, 
 1.9808045, 0.77279567, -0.14314325, 
0.64352688, -0.014212781, -1.6288641, 
-0.12081913, 0.40520519,  1.2389496, 
0.78695594,  0.5062834,  1.5938512, 
-0.83411267, -0.20921849, 0.90414428, 
 0.4231174,  1.1152112, -1.5221828, 
 1.5843591, -0.74927117, -1.5847432, 
-1.1656488,  1.3651849, -2.0103786, 
-1.4758651,  -1.131631, -0.21707782, 
0.76135436, -1.5548432, -1.3084992, 
-0.47200202, -0.86825441, -0.16503091, 
-0.0064830559,  2.0371369, -0.94840898, 
-1.6089402, -0.20109655, -1.8345585, 
0.44395237, -1.2732494, -0.42654412, 
0.76244444,  1.6818099,  1.1890202, 
0.99222949, -0.50485503, -0.81270988, 
-0.26625412,  1.3278331, -0.25280068, 
  1.676097, -1.5619276,  1.2652746, 
0.34454506, -1.5047277,  1.2122003, 
0.15019054, -1.7336779, -2.1434791, 
 -1.759162, -1.1906911, -1.3749328, 
  1.668644, -1.3865679, -0.6986787, 
-1.5124539, -0.23274004, 0.16232577, 
0.36911755, 0.81314308,  0.4248286, 
-0.13143134,  1.2449758,  1.9021811, 
 1.3199474, -1.5067003,  0.2890333, 
 1.9109757, 0.39521435,    -1.9045, 
-2.1478087, 0.20593305, 0.90385586, 
 1.8975531, -0.64401508, 0.47353751, 
-0.69481994, -1.8722109, 0.24552922, 
-0.58290127, -1.8241508,  1.2830438, 
 1.2541275, 0.42146783, -0.96998112, 
-0.43421965,  1.4303002, 0.70898112, 
 2.0239003,  1.1840997,  1.2315981, 
-1.9427576, -2.1276097, -0.62632468, 
0.49235867, -0.46368839, 0.53789549, 
-1.0866502, -0.64803005, -0.90934504, 
-1.2460075, 0.86470222,  0.9406936, 
0.87758149,  1.1872464, -0.19860398, 
 -1.205328, -2.0317498, -1.7402147, 
-0.091259359, -0.73697406, -1.2170779, 
  -1.25156,  1.5647494, -0.081395656, 
 -1.540066, 0.33204872, -1.0711261, 
-0.015750976, -0.4509692,  1.8297736, 
 1.4160413, 0.49333691, 0.35392361, 
 1.4468123,  1.5345441, -2.0743262, 
-0.76154623, 0.41207297, -1.8614122, 
-0.016514624, 0.22717927, -1.0222902, 
 1.9987782, -0.35049729, -0.70660284, 
 1.2619774, -0.63219234,  1.1323641, 
-1.7130635, -2.0484244, 0.48102928, 
-1.6167943,  1.9934808,  1.4704391, 
-0.85550129, -1.0584455,  2.1146074, 
  1.403668,  2.1064593, -1.1949755, 
 2.0601526, -1.9538613, -2.0409544, 
-0.6870623,  1.0914679,  -1.211813, 
-1.8230567,  1.4847624, -1.3722453, 
 1.6786051,  1.7345068, 0.16783317, 
0.39679496,  1.9663677, 0.40768264, 
 0.9120175, -1.0811553,   1.973603, 
-1.6611021, -1.0817777,  1.0037689, 
-0.59366813, 0.45912479,  0.1195421, 
 2.0093247, -0.84854984,  1.8580846, 
-0.95002367, -1.7132978, -0.73841393, 
 -2.006947, 0.88311119, -0.33975521, 
0.65444746, 0.081673396, -1.7193612, 
-0.18810001, 0.48508145,  1.4401116, 
 1.0955209, 0.61095107,  1.5419427, 
-0.76949544, -0.3458062,   1.051651, 
0.28068205, 0.99241088, -1.7328415, 
 1.4901669, -0.52751357, -1.5485091, 
-1.2167106,  1.2413487, -2.1155958, 
-1.6646332, -1.1712368, -0.2021424, 
0.69333274, -1.4040624, -1.3747733, 
-0.7242292, -0.61841001, 0.071718769, 
0.073456617,   2.111021, -1.0104927, 
-1.5462574, -0.12872783,  2.1265256, 
0.04040422, -1.3739817, -0.38194915, 
0.98769417,  1.6522418,  1.2457353, 
0.77483933, -0.48545395, -0.56217126, 
-0.26259421,  1.3895111, -0.36001477, 
 1.8816092, -1.7338498,   1.200769, 
0.57980862, -1.4880566,  1.1337549, 
0.37403649, -2.0397729,  2.1122345, 
-1.8218016, -1.1321579, -1.4312903, 
 1.7142754, -1.3135295, -0.65574043, 
-1.6499518, -0.04628431, 0.083045702, 
0.45003508, 0.69735636, 0.61726659, 
-0.17233795,   1.364393,  1.7913832, 
 1.1733671, -1.6869057, 0.22580941, 
 1.6885562, 0.53619824, -1.9603817, 
-2.0748056, 0.058269244,  1.3436228, 
 1.7894154, -0.72201228, 0.25767454, 
-0.75547747, -1.6169953, 0.35817231, 
-0.62851437, -1.8383749,  1.4988836, 
  1.586228,  0.4619613, -1.2098318, 
-0.62335029,  1.3971432, 0.81043421, 
 2.0203688,  1.2614084,  1.4394587, 
-1.9718718,  2.0429098, -0.56378714, 
0.17406909, -0.21649266, 0.60950996, 
-1.0154686, -0.46706901, -0.98387017, 
 -1.524233, 0.92252698, 0.76928868, 
0.98086906, 0.94162706, -0.4422493, 
-1.2060807,  2.1039689, -1.7557254, 
0.073975531, -0.75560713, -1.4274446, 
-1.1311089,  1.3072374, -0.074192596, 
-1.3372765, 0.51784627,  -1.482013, 
-0.084192183, -0.84152225,  1.7121134, 
 1.7314502, 0.51864564, 0.24479425, 
 1.3637843,   1.345171, -2.0417539, 
-0.45149162, 0.032444443, -2.0716212, 
0.041263943,  0.4504999, -0.82941893, 
-1.9763331, -0.14126331, -0.78337078, 
 1.0993314, -0.86502126,  1.0995413, 
-1.9780116, -1.9092129, 0.48484799, 
-1.4871101,   2.055629,  1.3919541, 
-0.8845471, -1.2104161, -1.7126769, 
 1.2294401,  1.9737514, -1.0291862, 
 1.9211336, -1.9925446, -1.8517548, 
-0.75089387,  1.3250547, -1.1154734, 
  2.142538,  1.4057704, -1.5035397, 
 1.8269885,  1.5084634, 0.26240182, 
0.42921343,  1.8837836, 0.32594238, 
0.85818643, -1.1024808, -2.0478717, 
-1.9348212, -0.88114781, 0.88413372, 
-0.4291337, 0.47932708, 0.13216765, 
 1.8310488, -0.8898021,  1.9770595, 
-0.90828773, -2.0333317, -0.64828729, 
-2.0059961, 0.94474331, -0.51110121, 
0.80897827, -0.062056344,  2.1012926, 
-0.32234694,   0.608234,   1.360049, 
 1.2012197, 0.63322545,  1.3851511, 
-1.0681624, -0.44998466,    1.36688, 
0.52346471,   1.220745, -1.5601715, 
 1.5060255, -0.51671153, -1.3830296, 
-1.3056501, 0.84782036,  1.8762184, 
-1.7267929, -1.0558616, -0.12488051, 
0.63214362, -1.3824324, -0.91902594, 
-0.70311962, -0.55520416, 0.051540568, 
-0.038217312, -2.1190888, -1.3477175, 
-1.6221788, -0.43002785, -2.0811956, 
0.13304929, -1.2214036, -0.058347459, 
 1.1111456,  1.5932537,  1.1164638, 
 0.7259427, -0.37981334, -0.45623283, 
-0.078249982,  1.4074109, -0.32715991, 
 1.8206125, -1.6923288,  1.2931146, 
0.39905191, -1.5861512,   1.077262, 
 0.7806128, -2.0775845,  2.1379521, 
-1.9068651, -1.0775887, -1.2398567, 
 1.6767003, -1.2292137, -0.63505779, 
-1.5853212, -0.11057044, 0.24350459, 
0.48299264, 0.88188307, 0.56361515, 
-0.2869783,  1.8406216,  1.8439914, 
 1.0714349, -1.5325908, 0.19101969, 
 2.1477868, 0.45795473, -2.1015692, 
 2.0879162, 0.047040618,    1.14542, 
  1.687789, -0.47926283, 0.13094992, 
-0.85493185, -1.5581744, 0.43245805, 
-0.59886369, -1.5961414,  1.5500144, 
 1.3954291, 0.77797684, -1.2100652, 
-0.47700232,  1.7589574, 0.93905495, 
  1.863529,  1.5900707,  1.7409988, 
-1.9985138,  2.0686205, -0.75919301, 
0.11827636, -0.19095708,   0.612458, 
-0.82326082, -0.17505553, -1.0462317, 
-1.9274299,  1.0423958, 0.69768403, 
0.88734025,  1.0466891, -0.41600754, 
-1.1990707,  2.0191791,  2.0416398, 
0.38216744, -0.59298663, -1.3379584, 
-1.1029263,  1.4403001, -0.22876246, 
-1.3710518, 0.54041334, -1.6639404, 
0.018983729, -0.81989888,  1.7709769, 
 1.6528702, 0.45947314, 0.20571386, 
 1.0761277, 0.88300676,  1.9450758, 
-0.40765007, 0.028124473, -2.0427833, 
0.083786028, 0.39645118, -0.81872844, 
-1.8626614, -0.20192593, -0.73264346, 
0.99620464, -0.69529764,  1.1524759, 
-1.9797164, -1.8752495,  0.1974241, 
 -1.606023,    -2.1464,  1.1021548, 
-0.50865361, -1.0456466, -1.7851048, 
 1.3334902,  1.8853192, -1.1555417, 
 1.7964486,  -1.712583, -1.7224919, 
-0.68040642,  1.3505581,   -1.41725, 
-1.9124766,  1.3515492,  -1.560302, 
  1.651905,  1.5905066, 0.17089101, 
0.51647294,   2.128199, 0.28484646, 
0.83664915, -1.4223757, -1.9235778, 
-2.0837094, -1.0193154, 0.95289458, 
-0.49002104, 0.52739761, 0.067210337, 
 1.7549684, -0.81994829,  1.8161652, 
-0.87064502, -1.9553355, -0.58480744, 
-1.9778729, 0.89589523, -0.52699068, 
 0.8565904, -0.055602878, -2.1235012, 
-0.014050272, 0.75627056,  1.3033872, 
 1.0532294, 0.22847587,  1.0192187, 
-0.97046928, -0.36913198,  1.2864864, 
0.39416181,  1.2256804, -1.3924835, 
 1.4589236, -0.45327939, -1.1969185, 
-1.1174899, 0.58733204,  1.5845938, 
-1.5520091, -1.0276707, -0.16988793, 
0.38333041,  -1.773125, -0.71395922, 
-0.65747713, -0.54075241, -0.08539545, 
-0.13158264, -2.0613804, -1.4707192, 
 -1.446651, -0.47464941, -1.8785782, 
0.30749157, -1.2218486, 0.50696749, 
0.76384255,  1.7665254,  1.1291434, 
0.81182074, -0.20765048, -0.39546812, 
-0.069348473,  1.5121679, -0.48098332, 
 1.4287187, -1.8044344,  1.5667885, 
-0.0051212758,  -1.770368,  1.4205476, 
0.95377702,  1.8686674, -2.0511073, 
 -1.555936, -1.5041272, -1.2843936, 
 1.7109632, -1.4590333, -0.62140787, 
-1.4384321, 0.04935547, 0.32791389, 
0.46934759,  1.0314575, 0.46133901, 
-0.12762229,  1.5938351,  2.0088981, 
 1.4471111, -1.6133296,  0.5784896, 
 1.8628935, 0.16321345, -1.9216614, 
-2.0104467, -0.0035105399,   1.344013, 
 1.6429122, -0.56493946, 0.15517717, 
-0.89625523, -1.6423713, 0.45672087, 
-0.94664943, -1.3438839,  1.5626265, 
  1.289206, 0.74001474, -1.4791561, 
-0.48881579,  1.5294831, 0.90366353, 
 1.6516191,  1.5456297,  1.4170964, 
-1.6242478,  2.0450044, -0.93592805, 
0.17543117, -0.036758024, 0.44308573, 
-0.82783325, -0.13422557, -0.87206241, 
-1.8882377,  1.1581557, 0.68751402, 
0.92196736,  1.0221911, -0.50594233, 
-0.87769481,  1.9406855,  1.7534208, 
0.35657329, -0.56138963, -0.86612688, 
-1.1109353,  1.6265287, 0.081004683, 
-1.2180576, 0.45570825, -1.7554185, 
0.080081572, -0.64190714,  1.5130299, 
 1.7176946,  0.5121594, 0.090235792, 
 0.8609328, 0.84877694,  1.9308297, 
-0.24034575, 0.16587888, -1.8724576, 
0.0083217384, 0.35201321,  -0.732723, 
-1.8840581, -0.11704387, -0.78826088, 
 1.1286915, -0.67432026,  1.1340019, 
 -1.934002, -1.9287603, 0.033212173, 
-1.8871246,   2.147144,  1.0964141, 
-0.48762068, -1.0016918, -1.1670237, 
  1.484268,  1.8723916, -0.89582634, 
 2.0476475, -1.7124086, -1.5909714, 
-0.98437779,  1.5195473, -1.5009043, 
-2.0767883,    1.28069, -1.7852062, 
 1.5865216,  1.7254498, 0.11415383, 
0.21939745,   2.043893, 0.17260129, 
0.53112466, -1.2458328, -1.7461403, 
-1.8694825, -1.1047328, 0.86793259, 
-0.54676252, 0.72923438, 0.14875139, 
 1.6694815, -0.83476113, -2.1010702, 
-0.67172036, -1.7269318, -0.45765246, 
-1.8834053, 0.90850311, -0.61194936, 
0.84595153, -0.14994321,  2.1317147, 
-0.1490199, 0.37482586,   1.422024, 
 1.1584134, 0.35654316, 0.97485996, 
-0.79679436, -0.40672665, 0.87440499, 
0.25482454,  1.1439537, -1.4415449, 
 1.3923187, -0.42677113, -1.1294837, 
-1.0828614, 0.96244917,  1.5552181, 
-1.4805633, -0.87547457, -0.17175699, 
0.37196739, -1.5733103, -0.6767369, 
-0.33980698, -0.78576126, -0.14686988, 
-0.28255179, -2.0471997, -1.4413241, 
 -1.562414, -0.68643598, -2.1353222, 
0.21789801, -1.3276713, 0.73795101, 
0.66732473,  1.7045348,   1.121589, 
0.87150016, -0.14337509, -0.19932241, 
-0.24517686,   1.620585, -0.63230972, 
 1.3418592, -1.8211277,  1.7569965, 
0.053823262, -1.8940247,  1.6468272, 
0.95243873,  1.9732686, -1.7399981, 
-1.1995713, -1.7281745, -1.8474157, 
 1.6411842, -1.4212259, -0.61080007, 
-1.6142546, 0.17156062, 0.20068825, 
 0.4377453, 0.96560694, 0.34600121, 
-0.071457772,  1.1703423,  1.9075326, 
 1.3515003, -1.6942969, 0.68977747, 
 2.0573899, 0.057862679, -1.7795115, 
 2.0653827, 0.016409235,   1.393515, 
 1.7806884, -0.76549092, 0.15108871, 
-0.88736832, -1.5288868, 0.52213893, 
-0.97781947, -1.3814952,  1.4890713, 
 1.2416144,  0.7071607, -1.5392125, 
-0.42229713,  1.2839701, 0.87107897, 
 1.8349261,   1.430115,  1.3472471, 
-1.6813335, -1.9329919, -0.84131452, 
0.18389237, -0.26167231, 0.42191893, 
-0.85663943, 0.072333638, -0.60933678, 
-1.6853256, 0.99757047, 0.72876347, 
 1.0360376,  1.2121865, -0.46372231, 
-0.99505609,  2.0521249,  1.5931777, 
0.26928842, -0.50151279, -0.65704326, 
 -1.213065,  1.7365981, 0.13945631, 
-1.1339319, 0.32950262, -1.7068528, 
 0.3701737, -0.75273945,  1.6385252, 
  1.907578, 0.70966444, 0.027256693, 
0.81035597,  1.2099852,  1.9958769, 
-0.21088266, 0.13761908, -1.4377101, 
0.078277884,  0.5034685, -0.48724224, 
 2.0176954, -0.052729319,  -0.688204, 
 1.0814187, -0.57007361, 0.88423393, 
-2.0432549, -1.6535365, 0.13437765, 
-1.9384979, -2.0772506,  1.2302736, 
-0.76823082, -0.91681481, -1.2395793, 
 1.8921188,  1.6251191, -0.86701763, 
 1.9788648,  -2.144366, -1.6988442, 
-0.93352286,  1.4032267, -1.7213387, 
-2.0679689,  1.2422703, -2.0804648, 
 1.6382306,  1.8879029, 0.11848253, 
0.0014566539,  2.0894874,  0.2268845, 
0.61706905, -1.1169913,  -1.781066, 
-2.0412014, -1.0879538,  1.1662159, 
-0.77917456, 0.55181847, 0.27019121, 
 1.7127753, -0.94596966, -1.9830176, 
-0.6371509, -1.8325032, -0.67613393, 
 -1.506667,  1.1177942, -0.95442476, 
0.87210595, 0.0030166234,  2.0871631, 
-0.49203516, 0.30488488,   1.203697, 
 1.1415584, 0.41152315, 0.94914175, 
-0.8454994, -0.51023105, 0.69032988, 
0.21033441,  1.1454381, -1.3839529, 
 1.1908952, -0.3452334, -1.2930909, 
-1.3621679, 0.60858191,  1.6874271, 
-1.4374096, -1.0176274, -0.50473835, 
0.50506244, -1.6810307, -0.63053693, 
-0.32574879, -1.0769151, -0.054961852, 
-0.25468756, -1.9486809, -1.5690086, 
-1.4134683, -0.63403836, -1.9728443, 
0.47683453, -1.3418372, 0.60706865, 
0.74175131,   1.809373, 0.94776042, 
 1.0161875, 0.089530952, -0.26054066, 
-0.67865224,  1.2745724, -0.53178529, 
 1.3862243, -2.0385801,  1.7610856, 
0.33613756, -1.9074273,  1.7669135, 
0.83127947,  2.0432726, -1.6763063, 
-1.3778868, -1.6939873, -1.8344322, 
 1.5334488, -1.4796266, -0.70042316, 
-1.6847524, 0.0076692864, 0.19988635, 
 0.3875076, 0.89054684, 0.40799073, 
-0.16347904,   1.387352,  1.8333115, 
 1.4485755, -1.6408668, 0.78184752, 
 2.0830731, 0.029058492, -1.9412205, 
 -2.036592, -0.026195714,  1.3647627, 
 1.9576123, -0.62710805, 0.11605329, 
-1.0120707, -1.6906147, 0.67613308, 
-0.79171157, -1.1065018,  1.6029652, 
 1.0281176, 0.65310563, -1.3217169, 
-0.83299244,  1.5648043, 0.82561012, 
 1.8698559,  1.2897347,  1.3343368, 
-1.8795009, -2.0505716, -0.80041856, 
0.25539128, -0.21062784,  0.4998214, 
-0.84941515, -0.055512313, -0.44388339, 
-1.5892289, 0.84350399, 0.84504216, 
0.59741311,   1.397711, -0.42697847, 
-1.0502418,  2.0339127,  1.7182093, 
 0.3412309, -0.78939116, -0.4962364, 
-1.4244642,  1.7470684, -0.05621029, 
-1.2699059, 0.036545044, -1.4429445, 
0.42092378, -0.82018686,  1.6250055, 
 1.9067097,  1.0530639, 0.095385102, 
 1.0729948,  1.3062693,  2.0118455, 
0.18372917, 0.15016951, -1.6715892, 
 0.2239046, 0.27779963, -0.49329695, 
 2.0117646, 0.16672952, -0.91535492, 
 1.3366704, -0.49192395,  1.0700584, 
-1.7807918, -1.3887739, 0.28453356, 
-1.8621502,   2.058273,  1.0379999, 
-0.51688447,  -0.855638, -1.2700002, 
 1.7498649,  1.5098216, -0.89758994, 
 1.9756841,  2.1477262, -1.7049781, 
-0.97705106,  1.5643622, -1.6711498, 
-2.0235572,  1.1741239, -1.9392299, 
 1.5365095,   2.071675, -0.073392399, 
-0.049368622,  1.9204216, 0.23326336, 
0.60907346, -1.2649646, -1.5078074, 
 -2.002848, -0.92675763,  1.3553081, 
-0.56248551, 0.57418969, 0.33152215, 
  1.566574, -1.2493602, -1.9625441, 
-0.83250706,  -2.055671, -0.92703099, 
-1.5724768, 0.97346253, -0.8174186, 
 1.0338122, 0.30192653,  1.9104842, 
-0.14735591,  0.4098009,  1.4461054, 
 1.1543508, 0.55397701, 0.85483278, 
-0.79530689, -0.53677469, 0.78649124, 
