KE,PE,Etot
92.0112889106, -305.969512648, -213.958223738
93.9252334427, -307.63705801, -213.711824567
103.513296717, -317.127286203, -213.613989486
98.500933477, -312.055814267, -213.55488079
97.6851111224, -311.05591274, -213.370801618
92.2805732581, -305.719032417, -213.438459159
86.8573820183, -300.579108735, -213.721726717
82.6529524561, -296.011859603, -213.358907147
86.1153176765, -299.196575743, -213.081258066
95.1672455598, -308.614929859, -213.447684299
94.4942696078, -307.864654197, -213.370384589
81.6815298585, -294.989543763, -213.308013905
84.098950582, -297.270142804, -213.171192222
90.0606493451, -303.223742965, -213.16309362
95.5931758586, -308.839168447, -213.245992589
95.8765519072, -309.20023055, -213.323678642
92.7865483883, -306.378405298, -213.59185691
96.5643462852, -310.440674159, -213.876327874
100.034027727, -314.264855711, -214.230827984
99.8846328153, -314.317495332, -214.432862516
93.7888390008, -307.817080942, -214.028241942
90.9126651305, -304.62189191, -213.709226779
93.5167612165, -307.112582678, -213.595821462
95.9343776473, -309.562945143, -213.628567495
101.971287769, -315.725279883, -213.753992113
105.429624482, -319.304931962, -213.87530748
100.157354972, -314.23263855, -214.075283578
88.4144942065, -302.275544034, -213.861049828
90.7375532378, -304.603040247, -213.86548701
101.760206213, -316.070746099, -214.310539886
105.903046608, -320.052189203, -214.149142596
104.266757389, -317.818949734, -213.552192345
102.229039385, -315.309826759, -213.080787374
101.315336979, -314.388137096, -213.072800118
105.739528034, -318.506723203, -212.767195168
103.994086737, -317.002759278, -213.008672541
94.4261337454, -307.144921129, -212.718787384
95.9152701234, -308.718737966, -212.803467843
104.049961175, -317.531318271, -213.481357095
106.467026014, -320.111435709, -213.644409695
99.6202669601, -313.335679962, -213.715413002
95.0663955928, -308.862882991, -213.796487398
93.5679617726, -307.168268304, -213.600306532
93.0789844248, -306.514801326, -213.435816901
95.6412380594, -308.927332198, -213.286094138
94.3312710554, -307.886712093, -213.555441038
95.5471269562, -308.557603497, -213.010476541
92.505198417, -305.304794454, -212.799596037
95.4413960092, -308.171687936, -212.730291927
94.3111383633, -307.029610537, -212.718472174
97.385944874, -310.075565524, -212.68962065
96.2216795846, -309.263763996, -213.042084411
96.6781633815, -309.55270688, -212.874543498
108.3183104, -321.451748418, -213.133438018
106.227546253, -319.315113286, -213.087567033
94.2566868245, -307.092694681, -212.836007856
93.3851782217, -306.300206727, -212.915028505
102.307783445, -314.997357071, -212.689573626
104.283754909, -317.364516533, -213.080761623
99.3674049256, -312.265328156, -212.897923231
84.0235998443, -296.823910458, -212.800310614
83.6732624277, -296.761997565, -213.088735137
88.30243519, -301.267875165, -212.965439975
90.1239070883, -302.855168787, -212.731261699
88.5410059645, -301.376860352, -212.835854388
94.9222121379, -308.050175494, -213.127963356
94.7507678291, -308.153343851, -213.402576022
88.349444613, -301.984271534, -213.634826921
86.8244758382, -299.974542766, -213.150066928
97.4100818465, -310.5363509, -213.126269054
103.166355073, -316.69245061, -213.526095537
97.8158200441, -311.327646605, -213.51182656
95.6469966681, -309.164504555, -213.517507887
93.3861014056, -306.705310166, -213.31920876
89.0301138276, -302.745272513, -213.715158685
91.0847038083, -305.037330523, -213.952626715
97.9212666065, -312.031113255, -214.109846649
104.084593427, -318.113548172, -214.028954745
109.399302142, -323.080860009, -213.681557867
101.304357483, -315.335292768, -214.030935285
93.7712357514, -307.793588066, -214.022352314
96.9810143631, -310.937974795, -213.956960432
94.8647619781, -309.05963328, -214.194871302
86.9632260715, -301.339797436, -214.376571365
92.4946527743, -306.521506629, -214.026853855
103.068065455, -317.027868245, -213.959802789
99.0595887821, -312.970319107, -213.910730325
94.2116271525, -308.001234489, -213.789607336
95.3589677467, -308.756941299, -213.397973553
96.6835273839, -310.206524019, -213.522996636
94.6350965179, -307.826574004, -213.191477486
100.538021043, -313.978295204, -213.440274161
104.225802184, -317.473049549, -213.247247365
96.4035610883, -309.565685772, -213.162124683
89.4391276465, -302.400978761, -212.961851115
86.3307967488, -299.383122614, -213.052325865
78.4867404126, -291.717348339, -213.230607926
85.3543281917, -298.359123474, -213.004795283
95.5668160109, -308.770780464, -213.203964453
100.410256807, -313.580801312, -213.170544505
96.8139690054, -310.329711428, -213.515742423
96.4693135098, -310.234232204, -213.764918695
91.0829790358, -305.109241628, -214.026262592
92.2554603034, -306.330768279, -214.075307975
92.1810303189, -306.181954836, -214.000924517
84.0577892277, -298.099347396, -214.041558168
82.9657791518, -296.604906882, -213.63912773
89.2317630394, -303.118205911, -213.886442871
91.2737878079, -304.947513927, -213.673726119
99.8481480092, -313.332805761, -213.484657752
103.264634069, -316.673801249, -213.40916718
95.2139465938, -308.499601262, -213.285654668
87.1442414773, -300.625265382, -213.481023905
87.3604474079, -301.401817181, -214.041369773
88.3176994327, -302.36330003, -214.045600597
84.5735079772, -298.413671407, -213.84016343
89.7564368605, -303.24115172, -213.48471486
102.582271819, -316.826524082, -214.244252263
106.475572056, -320.917131954, -214.441559898
101.367145554, -315.450122242, -214.082976688
93.8719691853, -307.79566288, -213.923693695
92.1850444564, -306.031915919, -213.846871463
90.1985721688, -303.64507887, -213.446506701
90.7692197868, -304.098308654, -213.329088867
94.0065760954, -307.019737576, -213.013161481
92.517718238, -305.807168175, -213.289449937
91.0677950472, -304.392021359, -213.324226312
98.3484673491, -311.281834837, -212.933367488
104.106695985, -316.966958795, -212.86026281
100.127478749, -313.414129117, -213.286650368
97.4266112004, -310.592675892, -213.166064692
99.3931492438, -312.247448, -212.854298756
100.16924943, -312.867387337, -212.698137907
96.4027228893, -309.098157397, -212.695434507
94.2787533845, -307.013972428, -212.735219043
95.2824485945, -307.898839998, -212.616391404
99.8298575982, -313.087545467, -213.257687869
98.3000573998, -312.110809273, -213.810751873
93.2291627096, -306.790271436, -213.561108727
99.3693017945, -312.388850927, -213.019549132
103.235347995, -316.257601739, -213.022253743
97.7103110638, -310.843829673, -213.133518609
95.5869760575, -308.247977519, -212.661001461
95.2822014254, -308.098585528, -212.816384103
95.2953357563, -308.428060109, -213.132724353
96.4486671815, -309.47227161, -213.023604428
91.7722359781, -304.782743706, -213.010507728
93.8109131776, -307.029773338, -213.218860161
94.2538647571, -307.392109899, -213.138245141
90.2271854052, -303.24461456, -213.017429155
87.6457662761, -300.503245038, -212.857478762
89.0521295023, -301.796315254, -212.744185752
88.4079444208, -301.617202483, -213.209258063
91.0248837705, -304.042898603, -213.018014832
90.2171891735, -303.081600031, -212.864410858
84.0835283255, -296.417050539, -212.333522214
88.9581149333, -301.702126024, -212.744011091
92.9518223236, -305.839047709, -212.887225385
104.407163542, -317.514003323, -213.10683978
103.492636972, -316.560883002, -213.06824603
89.5628829952, -302.292354466, -212.729471471
86.8740794271, -299.692895216, -212.818815789
89.5426894323, -302.439058007, -212.896368575
93.261706835, -305.456939194, -212.195232359
90.6980051219, -302.879715341, -212.181710219
94.2918895667, -306.792245374, -212.500355807
99.6901522364, -312.597331118, -212.907178882
93.8814288384, -306.897005652, -213.015576813
89.7723577135, -302.512001792, -212.739644078
91.6788573353, -304.622417872, -212.943560536
92.9110959432, -305.691771486, -212.780675543
96.1072043933, -308.733649725, -212.626445331
96.4321989672, -308.895829461, -212.463630494
97.6263963189, -310.288411157, -212.662014838
99.323794733, -311.786650877, -212.462856144
97.9041445501, -310.563836951, -212.659692401
94.1506347092, -307.281635225, -213.131000516
94.8533486669, -307.982811553, -213.129462886
98.4138567076, -311.561841037, -213.147984329
89.330028007, -302.415514143, -213.085486136
87.7578028196, -301.057104715, -213.299301896
87.2620839699, -300.708215792, -213.446131822
91.5740865407, -304.838165067, -213.264078526
88.5160740656, -301.579620519, -213.063546453
83.4993426719, -296.907052428, -213.407709756
88.4975258561, -301.685129198, -213.187603342
89.1820799256, -302.273207332, -213.091127406
95.9014397637, -309.243880275, -213.342440511
95.5478685346, -308.562965028, -213.015096493
97.2594247954, -309.965847139, -212.706422343
97.6822396503, -310.43547793, -212.75323828
90.0241058907, -302.720947933, -212.696842043
88.3453329366, -301.247808308, -212.902475371
87.8954466917, -300.957236649, -213.061789957
86.178607522, -299.358906395, -213.180298873
84.0315724893, -297.046737567, -213.015165078
88.0180779355, -301.079089107, -213.061011171
90.5503472462, -303.728753299, -213.178406053
91.0834223362, -303.905480328, -212.822057992
91.0810386867, -303.897032344, -212.815993658
97.3056036063, -310.327989316, -213.02238571
97.6869865144, -310.673532755, -212.98654624
89.4934315071, -302.021367594, -212.527936087
94.3214466115, -306.791914176, -212.470467565
94.4647468351, -307.007115325, -212.54236849
96.9430287886, -309.598760903, -212.655732114
105.632590929, -318.658329758, -213.025738829
107.02417998, -319.479308553, -212.455128574
108.76457917, -321.115331706, -212.350752535
100.291657532, -312.98814554, -212.696488008
92.0465851919, -304.748504223, -212.701919031
84.0743152645, -296.612354066, -212.538038801
81.3377729161, -293.758251644, -212.420478727
89.1752180403, -302.510574155, -213.335356115
99.5670675021, -312.553058929, -212.985991427
99.6678868122, -312.67902234, -213.011135528
103.657096991, -316.479400269, -212.822303278
103.13259576, -315.751946039, -212.619350279
100.075982376, -313.047970857, -212.971988481
100.8372556, -314.12542422, -213.288168621
102.044670332, -315.303970105, -213.259299773
93.1576753907, -306.369175697, -213.211500307
87.8721187498, -301.080886527, -213.208767777
90.4083553105, -303.663422627, -213.255067316
93.9106900529, -307.477894964, -213.567204912
100.121938276, -313.61655676, -213.494618484
102.199488151, -315.41003248, -213.210544329
103.666804906, -316.481678305, -212.814873399
104.830344646, -317.96612102, -213.135776374
101.106785175, -314.315279701, -213.208494526
96.9052038641, -310.485314897, -213.580111033
85.9813323453, -299.33958673, -213.358254385
90.4359195594, -303.934352762, -213.498433202
90.9540032286, -304.365591412, -213.411588183
88.0444396043, -301.289725034, -213.24528543
91.8347671735, -304.881483025, -213.046715852
98.9290903967, -312.341231836, -213.412141439
98.9728380489, -312.616691557, -213.643853509
95.4963196894, -309.423700829, -213.92738114
86.8382727753, -300.634677741, -213.796404965
89.1150652871, -302.596395885, -213.481330597
97.6149229716, -311.108543382, -213.493620411
96.2127798083, -309.575348513, -213.362568705
96.6300234878, -309.7620774, -213.132053912
94.8650817353, -307.835172379, -212.970090643
96.0686885234, -309.585500774, -213.516812251
108.536551276, -321.991014759, -213.454463483
113.648253123, -327.334337087, -213.686083965
109.258977435, -322.86811095, -213.609133515
95.2523145648, -308.332511176, -213.080196611
90.9910983661, -303.991724213, -213.000625847
97.8543125237, -311.181835141, -213.327522618
101.435568216, -314.883162023, -213.447593806
98.1415013447, -311.342957402, -213.201456057
97.8315887025, -311.274754574, -213.443165872
100.697308411, -314.067957403, -213.370648992
97.5066720356, -310.951181591, -213.444509556
96.1655102389, -309.778529285, -213.613019046
92.2615981079, -306.222303476, -213.960705369
86.3691925242, -300.338902275, -213.969709751
87.5381166389, -301.106237714, -213.568121075
96.324204103, -309.626791319, -213.302587216
93.7827584314, -306.879195179, -213.096436747
90.4402046264, -303.930427044, -213.490222417
89.8225929521, -303.745470117, -213.922877165
93.9440143112, -307.710963832, -213.766949521
99.1866781804, -313.040134056, -213.853455876
96.3060177085, -309.400687452, -213.094669744
94.2320481133, -307.243163726, -213.011115612
98.0084621629, -311.264664821, -213.256202658
99.9118237862, -312.886342753, -212.974518967
99.9652514333, -313.181216123, -213.21596469
99.7252735062, -312.849645778, -213.124372272
106.362793968, -319.828956157, -213.466162189
95.9142327576, -309.837075605, -213.922842848
87.8941834892, -301.106470562, -213.212287073
94.30828749, -307.493635483, -213.185347993
94.2103085607, -307.306279551, -213.09597099
96.4077915747, -309.255680489, -212.847888915
110.72100356, -323.589345115, -212.868341555
110.452915767, -323.745690166, -213.292774399
108.089016786, -321.099793543, -213.010776757
105.756738811, -319.263421494, -213.506682683
87.9163291398, -300.759053644, -212.842724504
87.7764132119, -300.550618174, -212.774204963
99.3974683203, -312.194710898, -212.797242578
95.1480831579, -307.874670251, -212.726587093
102.862651677, -316.131322473, -213.268670797
103.875602573, -317.009130937, -213.133528364
98.4780341136, -311.734171998, -213.256137885
90.2308460554, -303.004407166, -212.773561111
90.2160852681, -303.499049651, -213.282964383
98.9277736265, -312.22377817, -213.296004544
97.7765398671, -311.061163334, -213.284623467
93.1021363288, -306.511362217, -213.409225888
86.5137894405, -300.029877554, -213.516088113
89.9821712001, -303.502053231, -213.519882031
97.4636388415, -311.229031779, -213.765392938
98.6856612288, -312.282532555, -213.596871326
101.811128012, -315.136407527, -213.325279515
101.534407081, -314.584576706, -213.050169625
95.1687499702, -308.17040576, -213.00165579
91.3272261036, -304.573842882, -213.246616778
89.306949623, -302.224341504, -212.917391881
98.7851813525, -311.480762731, -212.695581378
102.838179242, -315.73658262, -212.898403378
94.4632306428, -307.511226854, -213.047996211
89.2780023544, -302.204078314, -212.92607596
92.3481934292, -305.20171897, -212.853525541
93.1776429057, -306.068544129, -212.890901223
97.1098252657, -309.846346379, -212.736521114
101.013792446, -313.834935484, -212.821143038
99.2960431546, -312.590026565, -213.29398341
97.5675487396, -310.818303662, -213.250754922
98.9978975451, -312.13183936, -213.133941815
99.6977293231, -312.758118803, -213.06038948
94.6378471423, -307.967273366, -213.329426224
92.7271726936, -305.779459927, -213.052287233
99.8159159816, -312.561592713, -212.745676731
103.313847292, -316.016091551, -212.702244259
102.052638878, -315.191604861, -213.138965982
94.7685881137, -307.354902679, -212.586314565
83.973179031, -296.944164716, -212.970985685
84.014998585, -297.1880727, -213.173074115
92.0971822387, -305.272001431, -213.174819192
96.5206108532, -309.552865611, -213.032254757
87.4722027324, -300.629861907, -213.157659175
93.8640638858, -307.204720098, -213.340656212
94.7528266354, -308.124771751, -213.371945116
93.2285816085, -306.474915539, -213.24633393
98.4179290811, -311.593180801, -213.17525172
100.216206895, -313.505609354, -213.289402459
99.0472013866, -311.985862217, -212.93866083
93.721365317, -306.657983661, -212.936618344
92.4643343124, -305.749127363, -213.284793051
103.844810599, -317.341039909, -213.496229311
109.592664515, -322.888086049, -213.295421534
104.820839499, -318.435929562, -213.615090063
93.2343060051, -306.832121075, -213.59781507
97.5561757404, -311.166887, -213.610711259
108.370742892, -322.23296184, -213.862218947
102.363499965, -315.894054528, -213.530554564
94.7502294756, -308.117729469, -213.367499994
95.9179045659, -309.090478384, -213.172573819
99.6165100108, -312.63988732, -213.02337731
97.7639977944, -310.812862021, -213.048864227
100.808615858, -313.82534948, -213.016733622
101.268478347, -314.484224722, -213.215746375
98.0530040339, -311.053911583, -213.000907549
104.220180861, -317.315041759, -213.094860898
105.891927245, -318.510211118, -212.618283873
101.942178245, -314.992412833, -213.050234588
99.9501675395, -313.63563266, -213.685465121
98.4820550138, -312.122582816, -213.640527802
98.8313561578, -312.392990367, -213.561634209
99.1179004247, -312.410502344, -213.292601919
94.4393188291, -307.755020079, -213.31570125
97.2210225108, -310.629982783, -213.408960272
96.2588904073, -309.738767446, -213.479877038
95.2889140421, -308.975434722, -213.686520679
89.4334729866, -303.028958641, -213.595485654
87.8510638463, -301.571796147, -213.720732301
86.9943808735, -300.71203061, -213.717649736
86.8383975669, -300.393553204, -213.555155637
90.539820002, -304.101260734, -213.561440732
95.901498826, -309.14421215, -213.242713324
98.7762744799, -312.655046588, -213.878772108
92.3387757119, -305.975230131, -213.63645442
84.6141001145, -298.408888632, -213.794788517
83.8640518694, -297.531480812, -213.667428943
95.2639807965, -308.829766853, -213.565786057
97.3618216564, -311.085075177, -213.723253521
92.7760208767, -306.645896256, -213.869875379
93.0513585635, -307.010451923, -213.959093359
90.9878035104, -304.741929406, -213.754125895
92.7042952453, -306.301020241, -213.596724996
99.1408634062, -312.746618723, -213.605755317
100.856253377, -314.220799932, -213.364546555
99.3726034662, -312.411357595, -213.038754129
104.486408783, -317.767333167, -213.280924385
107.658997496, -320.513394821, -212.854397324
99.6302775767, -312.431807476, -212.8015299
95.5589457788, -308.482427387, -212.923481608
93.198574355, -306.321387342, -213.122812987
91.5544823737, -304.673069087, -213.118586713
93.974898358, -306.828008194, -212.853109836
87.1047875283, -299.873276063, -212.768488535
81.8751108111, -294.754075243, -212.878964432
88.5840969252, -301.753265664, -213.169168739
90.3575535151, -303.650750214, -213.293196699
83.4056061539, -296.207302562, -212.801696408
83.0712460714, -296.195227228, -213.123981157
88.4176673566, -301.732928674, -213.315261318
99.5169658789, -312.727913937, -213.210948058
99.7571537858, -312.881597151, -213.124443365
94.6376900479, -307.831143365, -213.193453317
98.3477567168, -311.704072738, -213.356316021
103.67414299, -316.921385852, -213.247242862
99.250581602, -312.285990073, -213.035408471
100.984165908, -314.387114304, -213.402948396
99.8652226019, -313.183546309, -213.318323707
96.9755584964, -309.697792607, -212.722234111
97.7444193201, -310.633240879, -212.888821559
92.2112270671, -305.135160365, -212.923933298
90.3335796296, -303.054500852, -212.720921222
98.2606527574, -310.872561745, -212.611908987
98.9379211546, -311.89982904, -212.961907885
98.0706116538, -311.228248585, -213.157636931
99.2613347194, -312.545103814, -213.283769094
92.5666313339, -305.370204398, -212.803573064
89.2013170689, -302.204065749, -213.00274868
88.0021288447, -301.086188079, -213.084059234
85.5495492277, -298.941456994, -213.391907766
91.3139255855, -304.83513325, -213.521207665
94.2781111578, -308.037598236, -213.759487078
93.5630198273, -307.201845219, -213.638825392
94.2633551641, -308.026819425, -213.763464261
89.5037632285, -303.259510883, -213.755747654
88.6790655124, -302.477181552, -213.79811604
92.8591977991, -306.734965805, -213.875768006
93.6009899565, -307.52570016, -213.924710203
87.0067675393, -300.786037459, -213.77926992
94.0925012114, -307.74146096, -213.648959749
92.9779112291, -306.81028749, -213.832376261
93.7473394387, -307.548329059, -213.800989621
90.6859151298, -304.322220778, -213.636305648
87.3527490431, -300.753478613, -213.40072957
86.5095492641, -299.392710508, -212.883161244
87.5115544475, -300.356715663, -212.845161216
90.2178881326, -303.492251705, -213.274363573
96.8508247239, -310.091334537, -213.240509813
98.5846250621, -311.979711519, -213.395086457
98.7640216672, -312.354136579, -213.590114911
99.0332547088, -312.780015927, -213.746761219
100.861537318, -314.530360133, -213.668822815
102.180691364, -316.054155175, -213.873463811
99.5703613344, -313.433253776, -213.862892442
102.82771347, -316.828588886, -214.000875416
95.5540382758, -309.379791742, -213.825753466
89.3508357606, -303.102556901, -213.751721141
88.4597031069, -302.130274121, -213.670571014
95.8060644619, -309.602101072, -213.79603661
97.3987394532, -311.24166965, -213.842930197
89.7077875534, -303.328919197, -213.621131643
96.0850016579, -309.322039975, -213.237038317
103.987336902, -317.186546467, -213.199209565
104.748146193, -317.820755103, -213.07260891
106.542444908, -319.776546941, -213.234102033
105.198343957, -318.120539045, -212.922195088
96.1865836333, -308.66930053, -212.482716897
88.7469300488, -301.295524841, -212.548594792
96.9235233556, -309.761545403, -212.838022047
104.672485961, -317.714219002, -213.041733041
102.39069711, -315.221871179, -212.83117407
103.878902205, -316.840892195, -212.961989991
100.922010846, -313.713214484, -212.791203638
99.1379602987, -311.618269516, -212.480309217
97.2113955958, -310.60062385, -213.389228254
93.8029644666, -306.790265755, -212.987301289
92.4620411639, -305.767333142, -213.305291978
95.1553128091, -308.618568652, -213.463255843
99.2727767045, -312.818579977, -213.545803272
96.1879705058, -309.934750836, -213.74678033
86.1112191726, -299.452476593, -213.34125742
83.9075712586, -297.244952833, -213.337381574
91.6002333814, -304.993874116, -213.393640734
92.5710633947, -306.18742299, -213.616359595
97.1008979813, -310.845280778, -213.744382796
95.1513792714, -308.148988819, -212.997609548
83.1251163367, -296.13962589, -213.014509553
83.6520564634, -296.521509652, -212.869453189
87.7999591019, -300.51059819, -212.710639088
91.2133051165, -303.685662496, -212.47235738
96.1110120803, -308.665263272, -212.554251192
100.412769509, -313.125575652, -212.712806143
102.693296125, -315.443272568, -212.749976443
103.721118717, -316.199659688, -212.478540971
97.7577344732, -310.469687487, -212.711953014
90.4902031344, -303.367000671, -212.876797536
84.0319882167, -297.292210887, -213.26022267
89.8001776419, -302.630322997, -212.830145355
100.467629984, -313.383159079, -212.915529095
105.058774612, -317.775344003, -212.716569391
104.060205967, -317.208350049, -213.148144082
102.985466331, -316.648036384, -213.662570053
103.709892546, -317.332404863, -213.622512318
101.929502055, -315.478012668, -213.548510613
96.5399610396, -310.512483845, -213.972522805
100.802666165, -314.860483261, -214.057817096
106.818013623, -320.883532213, -214.06551859
102.038166535, -315.697522579, -213.659356044
98.3667968482, -311.674190264, -213.307393416
94.2721369427, -308.097109863, -213.82497292
91.0826043971, -304.973688621, -213.891084224
98.2784894112, -311.99012407, -213.711634659
98.0161590397, -311.556952789, -213.540793749
96.50471853, -309.971997372, -213.467278842
91.5263276853, -304.433132374, -212.906804689
90.9357509161, -303.996437805, -213.060686889
96.0644718473, -309.292360779, -213.227888932
98.9938483321, -312.649412333, -213.655564001
104.982469843, -319.0001826, -214.017712757
105.930063421, -319.474723664, -213.544660243
98.7907408018, -312.135805812, -213.34506501
89.2438052512, -302.303566082, -213.059760831
88.5564471937, -301.979809663, -213.423362469
93.7563280499, -307.216529099, -213.460201049
106.27137066, -319.863918385, -213.592547726
108.565341863, -321.961358644, -213.396016781
97.606908019, -311.416127426, -213.809219407
97.6376702877, -311.136134821, -213.498464534
103.271949498, -316.853832431, -213.581882933
107.14414179, -320.805439539, -213.66129775
108.738506895, -322.406234941, -213.667728046
98.9878904848, -312.771298956, -213.783408471
88.5231035793, -302.088683354, -213.565579774
98.4592797679, -312.041870469, -213.582590701
105.439653581, -319.027333479, -213.587679898
99.9023515981, -313.272902384, -213.370550786
100.519194367, -313.897495549, -213.378301183
101.964736261, -315.06491849, -213.100182228
101.613403842, -314.591703975, -212.978300133
102.667097058, -315.683680295, -213.016583237
102.681352597, -315.813986356, -213.132633758
102.887581701, -315.942805081, -213.055223381
102.472817047, -315.809573166, -213.336756119
98.5483973825, -311.763245356, -213.214847973
93.1913218834, -306.32110483, -213.129782947
96.2604359797, -309.556877578, -213.296441598
100.44661747, -313.462258638, -213.015641167
105.634419671, -318.253530752, -212.619111081
113.49883372, -326.124325179, -212.62549146
113.530874216, -325.723700419, -212.192826203
104.85629667, -316.842561903, -211.986265233
100.319608384, -312.706705284, -212.387096901
97.2665048342, -310.247583721, -212.981078887
97.1879989554, -310.840144299, -213.652145344
99.0237419069, -312.722361041, -213.698619134
93.3454018842, -307.03562853, -213.690226646
87.914236717, -301.365338823, -213.451102106
90.1098102854, -303.596059171, -213.486248886
102.466785892, -315.656318867, -213.189532975
100.942064189, -314.085094608, -213.143030419
90.772389033, -303.939322703, -213.16693367
91.5763397126, -304.437783867, -212.861444155
92.5909396951, -305.570372518, -212.979432823
95.2154347014, -308.429470818, -213.214036117
100.749432482, -313.53521432, -212.785781839
99.8405782537, -312.742142851, -212.901564597
97.8262086378, -310.724816234, -212.898607596
96.0058246517, -309.107536072, -213.10171142
89.8557681625, -302.957430834, -213.101662672
83.9436116666, -297.195306622, -213.251694955
87.8491908497, -301.191223217, -213.342032367
89.0920604515, -301.911865057, -212.819804605
91.739258648, -304.49010184, -212.750843192
88.9840076795, -301.609564352, -212.625556672
87.9436510269, -300.726904823, -212.783253796
97.1540094967, -310.064882705, -212.910873209
104.453200969, -317.528603687, -213.075402719
97.3178701458, -310.353413763, -213.035543617
85.2510437565, -298.304782766, -213.053739009
94.5395713234, -308.127265408, -213.587694084
103.673647955, -317.029031723, -213.355383768
98.050943168, -311.473246566, -213.422303398
91.5906372079, -305.008705471, -213.418068263
92.6035544879, -305.784237098, -213.18068261
98.2224937847, -311.3635418, -213.141048015
103.665390056, -316.694768302, -213.029378245
101.243945984, -314.735784768, -213.491838784
102.698203628, -316.306971281, -213.608767653
107.974928202, -321.31587015, -213.340941948
107.230564378, -320.45074497, -213.220180592
104.961585276, -317.746098292, -212.784513016
101.147147206, -313.659464835, -212.512317628
92.1526205312, -304.696212252, -212.543591721
87.8136372935, -300.602944398, -212.789307104
83.2535540432, -296.352180416, -213.098626372
87.5856829813, -300.530186406, -212.944503425
92.680410992, -305.316956744, -212.636545752
92.3775919578, -304.881184519, -212.503592561
99.8589045324, -312.187047604, -212.328143071
95.7425082281, -307.887932284, -212.145424056
98.8123569083, -311.362816055, -212.550459146
101.407820519, -313.799112127, -212.391291608
97.7283165457, -310.561263104, -212.832946558
90.8556659683, -303.711766402, -212.856100434
98.7979647759, -311.627557625, -212.829592849
101.695657907, -314.08518291, -212.389525003
96.5177953088, -309.457333583, -212.939538275
91.2165377979, -304.156836374, -212.940298576
90.2623917206, -303.877478545, -213.615086824
92.5027321225, -306.240576943, -213.73784482
95.3877166209, -308.919605765, -213.531889145
101.332894784, -314.642077437, -213.309182653
95.6282219055, -308.889993713, -213.261771808
88.9654814054, -302.148065589, -213.182584183
85.494393204, -298.560361998, -213.065968794
87.1204838112, -300.150661584, -213.030177772
91.849403248, -304.95123315, -213.101829902
101.129851668, -314.275559257, -213.145707589
108.131472584, -321.050447654, -212.91897507
100.840584471, -313.863880436, -213.023295965
97.1509234562, -310.09942258, -212.948499123
96.2823553591, -309.273954521, -212.991599162
91.1103512355, -304.172439772, -213.062088537
92.1092342114, -305.452252054, -213.343017843
98.4810453732, -311.783137348, -213.302091975
105.991177775, -319.136378801, -213.145201026
107.726091209, -321.118910586, -213.392819377
97.7951472545, -310.660905207, -212.865757952
95.3008831719, -308.127441683, -212.826558511
99.74726971, -312.939269105, -213.191999395
98.4401411028, -311.587410047, -213.147268944
99.4180131518, -312.488675104, -213.070661952
98.8741033423, -312.267561891, -213.393458549
96.6582423063, -310.041661805, -213.383419499
101.007477443, -314.050860771, -213.043383328
94.8292423759, -307.701769831, -212.872527455
90.1413460442, -302.779361855, -212.638015811
87.839458266, -300.162352931, -212.322894665
87.1629011218, -299.478345916, -212.315444794
93.2770006532, -305.721024503, -212.444023849
94.3833411311, -306.509995847, -212.126654716
89.9032449798, -302.174681038, -212.271436058
97.1031027586, -309.62767035, -212.524567591
101.293595139, -313.782335206, -212.488740067
93.3532966221, -305.747757807, -212.394461185
91.0339440879, -303.628589325, -212.594645237
95.1880871348, -307.516254904, -212.328167769
92.8466900016, -305.325339882, -212.47864988
92.8055477476, -305.247444048, -212.4418963
92.6067822029, -304.937568287, -212.330786085
84.6694049832, -297.30135119, -212.631946207
87.1927150548, -299.831121907, -212.638406852
91.8070683743, -304.337113866, -212.530045492
87.0209301896, -299.820169836, -212.799239647
83.045412115, -295.998520778, -212.953108663
85.2410217572, -298.556095325, -213.315073568
87.5705957978, -301.04714379, -213.476547992
87.9619036873, -301.084163516, -213.122259829
84.5576406561, -297.830252499, -213.272611843
85.3229983761, -298.514464724, -213.191466348
92.2193293491, -305.180280848, -212.960951499
96.534644512, -309.138826406, -212.604181894
97.705328212, -310.383694226, -212.678366014
98.5098088288, -311.627021212, -213.117212384
100.657085767, -313.846743904, -213.189658137
107.519409843, -321.116739259, -213.597329417
103.80691217, -317.122895857, -213.315983687
97.5193580152, -310.823878279, -213.304520264
101.797648694, -315.271829952, -213.474181258
100.381068911, -314.173356255, -213.792287344
93.9932087347, -307.977932227, -213.984723493
90.3183671267, -304.336370303, -214.018003176
98.350088798, -311.983279219, -213.633190421
105.703721162, -319.340314722, -213.636593561
101.812936937, -315.162461031, -213.349524093
95.8240873762, -309.296988535, -213.472901159
89.9520434954, -303.101000751, -213.148957256
93.1386652837, -306.2543225, -213.115657216
97.7794727402, -310.701198463, -212.921725723
97.8464365518, -311.315806294, -213.469369742
99.2982244557, -312.80898208, -213.510757624
98.4797988601, -311.758352548, -213.278553688
92.424349393, -306.201810367, -213.777460974
96.930859932, -310.846246133, -213.915386201
94.3005346628, -308.052673663, -213.752139
84.3264348119, -297.537564112, -213.2111293
98.244309718, -311.039146686, -212.794836968
114.756290832, -327.795921237, -213.039630405
109.699073226, -322.574835394, -212.875762168
94.0038807238, -306.661792967, -212.657912243
94.0915428812, -307.197542137, -213.105999256
100.827881913, -313.975087161, -213.147205249
