KE,PE,Etot
155.324481103, -552.942871886, -397.618390783
163.300709999, -560.99312004, -397.692410041
162.775343651, -560.356829368, -397.581485717
150.826944914, -548.274048997, -397.447104083
154.802079455, -552.333166627, -397.531087172
162.267871325, -559.955508029, -397.687636704
163.680845056, -561.440379157, -397.759534101
162.974090534, -560.831364989, -397.857274454
176.311115288, -574.03133105, -397.720215762
181.050054903, -578.987755595, -397.937700691
163.459681651, -561.183154384, -397.723472733
154.562886573, -552.083608224, -397.520721651
164.80672045, -562.268004247, -397.461283797
176.541710653, -573.800942826, -397.259232173
175.048295617, -572.568217019, -397.519921402
154.882660612, -552.354442348, -397.471781736
142.739111969, -540.221228613, -397.482116644
149.882399629, -547.347504928, -397.465105299
158.671340307, -556.251464079, -397.580123771
148.229098017, -546.19016427, -397.961066253
146.254248264, -544.278190186, -398.023941921
152.171583524, -550.155504262, -397.983920738
159.796846598, -557.703324557, -397.906477959
164.580559174, -562.525439823, -397.944880648
165.369034153, -563.178855873, -397.809821719
158.95075711, -556.692717882, -397.741960772
157.790273214, -555.584806343, -397.794533129
155.23777274, -552.927014506, -397.689241766
155.90819093, -553.492576945, -397.584386015
155.639914896, -552.938718822, -397.298803926
159.132288502, -556.473022237, -397.340733735
164.937986867, -562.448566282, -397.510579414
167.423349555, -565.191463378, -397.768113823
172.02938024, -569.724254924, -397.694874684
167.569773027, -565.299100172, -397.729327145
162.350357813, -560.004507369, -397.654149556
163.19784259, -560.82099033, -397.62314774
157.362583354, -554.902383678, -397.539800325
149.402820645, -546.76822304, -397.365402394
151.817478899, -549.254148196, -397.436669296
158.301614732, -555.581315081, -397.279700349
156.009404, -553.221481923, -397.212077923
155.555003198, -552.855150253, -397.300147055
157.308183642, -554.731492641, -397.423308999
165.068955424, -562.2761566, -397.207201176
165.831734313, -562.940472012, -397.108737699
157.494682463, -554.486958549, -396.992276087
154.093454991, -551.373838188, -397.280383197
158.912789176, -556.080886732, -397.168097556
157.83611648, -555.318349336, -397.482232856
159.096037471, -556.5556968, -397.459659329
172.338278438, -569.630203312, -397.291924874
179.299716253, -576.608033243, -397.30831699
172.084027887, -569.426757036, -397.342729149
162.081414651, -559.444324214, -397.362909563
162.72967596, -560.137889214, -397.408213253
167.882668293, -565.415599226, -397.532930933
163.112024121, -560.76462027, -397.65259615
158.383383625, -555.9503379, -397.566954275
158.255995181, -555.766080184, -397.510085002
160.31334593, -557.828606814, -397.515260885
162.828462556, -560.251382121, -397.422919565
158.810133793, -555.989081685, -397.178947892
162.308001443, -559.538840608, -397.230839165
176.285617296, -573.52871285, -397.243095554
174.089934812, -571.696437056, -397.606502244
156.390684092, -554.023656347, -397.632972254
143.721042306, -541.507406023, -397.786363717
143.529620595, -541.289504574, -397.759883979
150.195390289, -548.120370763, -397.924980474
152.122397136, -549.85322905, -397.730831914
161.361895575, -559.073649495, -397.71175392
169.013742722, -566.63363913, -397.619896408
166.75890836, -564.38752872, -397.62862036
163.030785809, -560.739722612, -397.708936803
164.14176433, -561.747232194, -397.605467864
164.214712851, -561.725437482, -397.510724631
165.407911965, -562.851898481, -397.443986516
153.673865328, -551.030536808, -397.35667148
145.001633046, -542.460574883, -397.458941837
144.661806379, -542.04420943, -397.382403051
154.902750146, -552.456545966, -397.55379582
165.878010846, -563.422852286, -397.54484144
170.373431779, -567.919019204, -397.545587425
165.754937281, -563.242817867, -397.487880586
157.533859867, -554.906875913, -397.373016046
154.241835413, -551.600985079, -397.359149665
154.960862337, -552.188119515, -397.227257179
148.893307768, -546.153505958, -397.26019819
140.444876547, -537.580840817, -397.135964269
152.96611653, -550.192998743, -397.226882213
153.154051284, -550.350980418, -397.196929134
149.922503969, -547.341410196, -397.418906227
151.205767064, -548.549369721, -397.343602656
161.005073598, -558.467136012, -397.462062414
169.784096902, -567.404198619, -397.620101717
167.916171981, -565.710381077, -397.794209096
165.625435404, -563.349639809, -397.724204406
167.817740304, -565.346291328, -397.528551025
169.977933371, -567.553639356, -397.575705985
164.43295033, -562.037398748, -397.604448419
153.286977049, -550.712772621, -397.425795572
149.573370277, -546.923306647, -397.349936371
149.707664678, -547.064285423, -397.356620744
156.712911793, -554.036904711, -397.323992918
163.712716739, -561.077177825, -397.364461086
165.887425898, -563.086989183, -397.199563286
163.216848923, -560.251050564, -397.03420164
168.688977756, -565.817737161, -397.128759405
169.809680596, -567.084758294, -397.275077698
162.842515978, -560.185741286, -397.343225307
163.873933874, -561.277319503, -397.403385629
168.930482139, -566.3141297, -397.383647561
167.32520548, -564.852839427, -397.527633947
169.306591916, -566.919560476, -397.61296856
171.133790543, -568.965478127, -397.831687584
165.621474861, -563.351442638, -397.729967776
168.063694875, -565.705384284, -397.641689409
169.265961452, -566.926636123, -397.660674672
163.158519517, -560.936101022, -397.777581505
160.089898871, -557.823901414, -397.734002543
160.144481575, -557.885265378, -397.740783803
160.174834355, -558.055742116, -397.880907761
162.827937512, -560.909450533, -398.081513021
168.527404679, -566.692346235, -398.164941555
165.710432789, -563.738991369, -398.02855858
165.923997991, -563.95603218, -398.032034189
167.641875932, -565.718033908, -398.076157976
163.400919716, -561.53135947, -398.130439754
154.908856071, -552.939653629, -398.030797558
149.252078177, -547.101533935, -397.849455758
158.086687741, -555.917274406, -397.830586665
158.397547142, -556.191451271, -397.793904128
152.853269975, -550.517001941, -397.663731966
148.112374305, -545.772905118, -397.660530813
139.80423196, -537.534918498, -397.730686538
141.077407237, -538.746842948, -397.669435711
146.660629256, -544.239676655, -397.579047399
158.250941008, -555.964155235, -397.713214227
164.681605315, -562.294664387, -397.613059072
166.856167731, -564.30111431, -397.444946579
167.797505465, -565.087992388, -397.290486923
166.517854717, -563.926137396, -397.408282678
166.464705322, -564.094088212, -397.62938289
156.869161119, -554.626393975, -397.757232856
140.075592985, -537.851198546, -397.775605561
150.578245777, -548.175326741, -397.597080964
168.028892152, -565.645660534, -397.616768382
159.95355676, -557.56601481, -397.61245805
149.965147704, -547.643212074, -397.67806437
152.532226272, -550.116228666, -397.584002394
159.516269448, -557.089636534, -397.573367085
155.720446923, -553.186859243, -397.466412319
162.003193608, -559.510866638, -397.50767303
164.852659292, -562.471985296, -397.619326004
155.628265065, -553.17055853, -397.542293465
147.511634297, -544.734197805, -397.222563508
152.478010326, -549.808309088, -397.330298761
158.200425194, -555.613056273, -397.412631079
159.390734721, -556.877095381, -397.486360659
155.20653304, -552.58887333, -397.382340291
159.324576764, -556.790485681, -397.465908917
171.522886065, -569.094434612, -397.571548547
174.113062137, -571.735626425, -397.622564288
160.196510864, -557.741907792, -397.545396928
157.905748029, -555.212278853, -397.306530824
168.036681856, -565.545715619, -397.509033762
166.02155839, -563.608467699, -397.586909309
156.107207219, -553.629273517, -397.522066298
153.149060389, -550.706872147, -397.557811757
161.967878628, -559.359401035, -397.391522407
163.721755053, -560.950270114, -397.228515061
154.156276768, -551.647976112, -397.491699344
149.421292821, -546.862194127, -397.440901306
149.390691838, -546.673541942, -397.282850104
155.359967056, -552.658659924, -397.298692868
161.55364985, -558.700931076, -397.147281226
164.598996614, -561.752187794, -397.15319118
169.331481437, -566.539770119, -397.208288682
163.357820089, -560.450616819, -397.09279673
153.397256095, -550.565279446, -397.168023351
155.217545328, -552.392998271, -397.175452943
159.388348379, -556.471794771, -397.083446392
158.825275883, -556.070743866, -397.245467983
158.206288307, -555.311352083, -397.105063777
157.736363254, -555.151542722, -397.415179468
154.910480254, -552.351958753, -397.441478499
150.018591008, -547.322837988, -397.30424698
142.623471787, -539.809480207, -397.18600842
140.246852236, -537.565840368, -397.318988131
145.53271657, -542.719288258, -397.186571688
158.258560296, -555.572556325, -397.313996029
159.068082324, -556.374516754, -397.306434431
153.592018619, -550.755233488, -397.16321487
148.814572541, -546.019509565, -397.204937024
150.694244749, -547.954726337, -397.260481587
168.912837769, -566.168763578, -397.255925809
174.4200571, -571.671529586, -397.251472486
163.625950397, -560.850340859, -397.224390462
157.604055902, -554.846584506, -397.242528604
155.963772395, -553.365828053, -397.402055657
154.431118658, -552.022161422, -397.591042764
159.731513089, -557.294946073, -397.563432984
154.485978524, -552.124743887, -397.638765363
149.022770573, -546.462445553, -397.43967498
150.86585117, -548.186986081, -397.321134911
153.300981814, -550.741575132, -397.440593318
155.795887183, -553.133703424, -397.337816241
151.027182312, -548.135714075, -397.108531763
159.246625473, -556.350876645, -397.104251172
170.296626815, -567.641631376, -397.345004561
174.516048373, -571.949125007, -397.433076634
164.068426187, -561.705643858, -397.637217671
137.689669763, -535.239467396, -397.549797633
134.899927463, -532.27364575, -397.373718287
142.409944857, -539.698131471, -397.288186614
151.554907814, -548.969214242, -397.414306428
162.411828671, -559.826588436, -397.414759764
168.638960162, -566.156741239, -397.517781077
160.526594952, -558.356823859, -397.830228906
143.266664529, -540.988737934, -397.722073405
146.031805525, -543.879240299, -397.847434774
152.402313723, -550.285490948, -397.883177225
152.442699019, -550.241443608, -397.798744589
155.036556549, -552.75359856, -397.717042011
149.610188439, -547.335546694, -397.725358255
152.571586869, -550.332340889, -397.760754021
158.740731754, -556.698596458, -397.957864705
160.785207466, -558.601811807, -397.816604341
149.861592787, -547.649709482, -397.788116695
155.210863987, -553.071341849, -397.860477862
161.267728467, -559.111129753, -397.843401286
161.984806157, -559.665791282, -397.680985125
155.256171724, -552.777973531, -397.521801806
153.380360078, -550.928456046, -397.548095968
158.465756286, -556.048660291, -397.582904005
149.411183068, -546.859873759, -397.448690692
145.30780489, -542.860531582, -397.552726692
145.87584431, -543.497143779, -397.621299469
148.738867236, -546.483940171, -397.745072935
152.004007039, -549.721531869, -397.71752483
153.217830205, -550.768947693, -397.551117488
150.88633828, -548.427631411, -397.541293131
152.434914794, -549.889162489, -397.454247696
149.441896752, -546.790589786, -397.348693034
149.320422861, -546.632353021, -397.31193016
150.164386736, -547.666413734, -397.502026997
156.896966296, -554.278858873, -397.381892577
162.753609688, -560.281380437, -397.527770749
160.436055759, -557.868711443, -397.432655685
163.321775411, -560.852214828, -397.530439417
168.235304607, -565.834470161, -397.599165554
161.700499, -559.273757767, -397.573258768
158.744451636, -556.381603843, -397.637152208
156.871723916, -554.598138696, -397.72641478
149.194339135, -546.974783953, -397.780444818
150.729117983, -548.313967646, -397.584849663
162.689315568, -560.219448918, -397.53013335
175.197384958, -572.823502933, -397.626117975
173.669205962, -571.011868741, -397.342662779
164.063092689, -561.433118122, -397.370025433
161.067449181, -558.195654375, -397.128205194
156.507451812, -553.742562777, -397.235110964
159.050340449, -556.259723603, -397.209383153
167.813800716, -565.266722469, -397.452921753
172.214049826, -569.617232318, -397.403182492
176.177003307, -573.531009036, -397.354005729
174.846740189, -572.347399818, -397.50065963
163.784316536, -560.864082474, -397.079765938
159.658484328, -556.795462944, -397.136978616
163.186281485, -560.054348317, -396.868066832
160.708838223, -557.557689711, -396.848851488
156.53768505, -553.62449009, -397.086805041
152.632546989, -549.900223168, -397.267676179
152.007336538, -549.440291528, -397.432954991
155.363097771, -552.792640367, -397.429542597
154.686893926, -552.391904334, -397.705010408
152.180693481, -550.079889393, -397.899195912
151.77618053, -549.55825031, -397.782069781
155.637169964, -553.373771911, -397.736601947
145.581813963, -543.243668088, -397.661854125
156.005533744, -553.554431167, -397.548897423
174.699527937, -572.193966898, -397.494438961
171.388977462, -568.846178629, -397.457201167
158.31750653, -555.579708853, -397.262202323
156.351696507, -553.547810482, -397.196113975
161.467213741, -558.612276384, -397.145062643
163.800619251, -561.087085152, -397.286465901
157.787386573, -555.214540317, -397.427153744
145.996534536, -543.426919981, -397.430385445
147.428818261, -544.984429726, -397.555611465
161.971321797, -559.592315839, -397.620994043
158.796932653, -556.504282354, -397.707349701
152.441279681, -550.214488372, -397.773208692
162.830896645, -560.371527277, -397.540630632
168.501669861, -565.941880284, -397.440210423
165.665312769, -563.164158397, -397.498845628
153.440249737, -550.854191172, -397.413941435
139.920870759, -537.353842644, -397.432971885
138.695385303, -536.11994205, -397.424556747
144.926540592, -542.199966386, -397.273425794
153.171054209, -550.861024295, -397.689970086
162.198201599, -560.076685293, -397.878483694
162.029589715, -559.931693251, -397.902103536
158.83196269, -556.351631745, -397.519669055
160.485415333, -558.095407102, -397.609991769
162.28232025, -559.941438369, -397.659118119
165.305907732, -563.308637255, -398.002729523
161.401608068, -559.506267224, -398.104659156
160.054538963, -558.074292923, -398.01975396
162.598288987, -560.503154973, -397.904865986
158.424721219, -556.15014556, -397.725424341
155.87328257, -553.549338485, -397.676055915
151.4007459, -549.0047985, -397.6040526
147.13906097, -544.704052493, -397.564991523
145.601727206, -543.28623309, -397.684505884
150.54013071, -548.304339358, -397.764208648
150.252315009, -548.143727297, -397.891412288
145.579876478, -543.445716492, -397.865840014
153.681299887, -551.422512098, -397.74121221
164.646587333, -562.171384989, -397.524797656
155.924151549, -553.675521942, -397.751370393
153.32449114, -551.171036839, -397.846545699
155.781940079, -553.572585564, -397.790645485
168.262615291, -566.395121191, -398.1325059
170.663278152, -568.538984605, -397.875706453
165.597657916, -563.617680752, -398.020022836
164.983205342, -562.696393682, -397.713188341
170.396356197, -568.201443394, -397.805087197
170.036971945, -567.771106745, -397.7341348
165.41591696, -563.028973129, -397.613056169
167.736756289, -565.120940233, -397.384183945
165.874021959, -563.222203415, -397.348181456
151.965111427, -549.525452943, -397.560341516
146.093889445, -543.830546792, -397.736657347
157.219189993, -555.007361246, -397.788171252
170.005427744, -567.520870238, -397.515442494
169.718709256, -567.464399872, -397.745690617
154.526810995, -552.305997166, -397.779186171
152.760865288, -550.639972385, -397.879107097
164.403097601, -562.308326482, -397.905228881
171.329436665, -569.2221595, -397.892722835
165.658443778, -563.515734552, -397.857290774
159.155160172, -556.924572719, -397.769412546
160.73124587, -558.404972285, -397.673726415
167.129656423, -564.947650977, -397.817994554
170.760911944, -568.60158364, -397.840671697
162.280301892, -560.099461739, -397.819159846
152.645677192, -550.592244425, -397.946567233
146.638738586, -544.39372164, -397.754983054
157.388753504, -554.943374984, -397.55462148
162.636726602, -560.299000991, -397.66227439
153.827863368, -551.3880278, -397.560164432
140.235555232, -537.783491061, -397.547935829
147.56631007, -545.021659294, -397.455349224
164.423126006, -562.019610231, -397.596484224
162.20771216, -559.664804091, -397.457091931
154.176766681, -551.706835743, -397.530069062
143.569399707, -541.017285891, -397.447886184
147.244564804, -544.69933537, -397.454770566
160.797739412, -558.301145603, -397.503406192
167.232698948, -564.928968233, -397.696269285
169.735081064, -567.690380914, -397.95529985
172.926708275, -570.921325511, -397.994617236
165.832444546, -563.699951229, -397.867506684
163.202918823, -561.141035142, -397.938116318
159.101418421, -556.802264414, -397.700845993
161.580550784, -559.394335686, -397.813784902
158.279303718, -556.015274051, -397.735970332
155.471394135, -553.099108512, -397.627714377
159.208903153, -556.969949744, -397.76104659
163.070628909, -560.807386426, -397.736757517
159.845504428, -557.447571681, -397.602067254
155.796050063, -553.44523392, -397.649183857
149.045985726, -546.79092286, -397.744937134
145.98026533, -543.668478592, -397.688213262
161.213922309, -558.980568752, -397.766646442
170.660103543, -568.48190141, -397.821797867
168.065236974, -565.926367585, -397.861130611
159.78011046, -557.494768735, -397.714658274
156.479501746, -554.212574586, -397.733072839
154.404144004, -552.206854034, -397.80271003
151.326424569, -548.748174696, -397.421750127
150.342201454, -547.796921997, -397.454720542
151.190035358, -548.836342796, -397.646307439
147.180167303, -544.620193494, -397.44002619
157.171059125, -554.539013203, -397.367954078
167.763759481, -565.336637142, -397.572877661
163.042521093, -560.543352985, -397.500831892
159.163027042, -556.787861298, -397.624834255
161.204522066, -558.642437526, -397.43791546
162.404295046, -559.78300293, -397.378707884
165.031127934, -562.434229746, -397.403101812
170.0931919, -567.499407849, -397.406215949
160.393195058, -558.098143417, -397.704948358
150.951634908, -548.796079955, -397.844445047
160.624902235, -558.535361388, -397.910459153
169.972738643, -567.951368243, -397.9786296
181.397929078, -579.30174525, -397.903816173
169.908532097, -567.796141983, -397.887609886
156.647131882, -554.456154236, -397.809022354
154.709114907, -552.473702816, -397.764587909
151.709993555, -549.253388666, -397.54339511
158.551861536, -556.024568981, -397.472707445
164.003718249, -561.60147524, -397.597756991
163.292653924, -561.072196261, -397.779542336
157.505456705, -555.107697913, -397.602241208
159.023344526, -556.623397459, -397.600052934
156.300839633, -554.063635927, -397.762796293
155.138734462, -552.842445826, -397.703711365
158.429178299, -555.993848074, -397.564669776
154.375139946, -551.950835476, -397.57569553
156.850867071, -554.331315228, -397.480448157
154.65138885, -552.469720597, -397.818331747
160.601536726, -558.216579232, -397.615042506
164.339688895, -561.838256456, -397.498567561
173.145349266, -570.510638869, -397.365289603
176.628470042, -574.049261413, -397.420791371
168.70073139, -566.09151651, -397.39078512
165.274916171, -562.782147031, -397.50723086
152.791206146, -550.243150071, -397.451943925
149.882049137, -547.635547465, -397.753498327
157.290855931, -555.081247352, -397.79039142
167.299126289, -565.000603053, -397.701476765
165.515337358, -563.348992344, -397.833654986
161.431840762, -559.278075221, -397.846234459
151.849584914, -549.656959802, -397.807374888
159.865428615, -557.717981289, -397.852552675
167.60726753, -565.184714708, -397.577447178
163.119658617, -560.603585553, -397.483926936
165.075502658, -562.689953101, -397.614450443
176.973606971, -574.537838761, -397.564231791
174.826410878, -572.458056371, -397.631645494
162.848144661, -560.38692365, -397.53877899
164.581205689, -561.986404645, -397.405198955
164.242767587, -561.529667069, -397.286899482
161.751746198, -559.116838287, -397.365092089
151.376695217, -548.830623548, -397.453928331
145.139595879, -542.482168464, -397.342572586
150.448665097, -548.041197241, -397.592532143
167.295086169, -564.796129162, -397.501042993
169.135219314, -566.55489314, -397.419673827
160.477067517, -557.991349983, -397.514282466
154.503125375, -551.886177929, -397.383052554
161.314964315, -558.655994127, -397.341029812
162.806729668, -560.195787698, -397.38905803
151.681993662, -549.047420506, -397.365426844
155.480708794, -553.066223007, -397.585514212
161.741101692, -559.395163155, -397.654061463
163.686447248, -561.226589647, -397.540142399
157.089322707, -554.750545902, -397.661223194
162.265993579, -559.830243319, -397.56424974
171.943186022, -569.467130848, -397.523944826
167.521928312, -565.019841822, -397.497913509
163.674477918, -561.170687608, -397.49620969
167.791792796, -565.376459549, -397.584666753
171.983219606, -569.610364023, -397.627144418
163.371128885, -560.761739107, -397.390610222
169.911093441, -567.443161784, -397.532068342
174.032399191, -571.549390752, -397.516991561
162.529286176, -559.980655847, -397.45136967
157.642670047, -555.213427441, -397.570757394
162.023499234, -559.575686542, -397.552187309
171.932084261, -569.48743728, -397.555353019
168.256916294, -565.792381673, -397.535465379
163.245689437, -560.919101926, -397.673412489
170.618814771, -568.317254724, -397.698439953
162.125755644, -559.807941729, -397.682186084
154.353762846, -552.062450066, -397.70868722
152.627825464, -550.178522005, -397.550696541
151.701748934, -549.05772135, -397.355972416
158.924324632, -556.655836494, -397.731511862
162.502053655, -560.290380701, -397.788327046
159.320541027, -557.194196173, -397.873655146
158.473035923, -556.19665174, -397.723615817
157.956210794, -555.612462961, -397.656252167
153.485245553, -551.122411567, -397.637166015
156.18721624, -553.754181796, -397.566965556
165.992110397, -563.639271581, -397.647161184
165.911757388, -563.585218735, -397.673461347
158.844601558, -556.583354601, -397.738753042
149.313238337, -547.099538076, -397.786299739
158.915610656, -556.628476138, -397.712865482
157.592662978, -555.334652968, -397.741989991
154.517103209, -552.407278722, -397.890175512
158.991203645, -556.771987032, -397.780783386
161.634668832, -559.272428868, -397.637760035
166.878403095, -564.476931489, -397.598528394
168.136837332, -565.577867494, -397.441030162
159.789930462, -557.292609311, -397.502678849
153.002690145, -550.39155067, -397.388860525
149.990408513, -547.256436017, -397.266027504
161.938642058, -559.251808875, -397.313166816
168.209654098, -565.537051382, -397.327397284
163.659422251, -560.993406902, -397.333984651
159.65944847, -557.132830996, -397.473382525
158.221624294, -555.807579065, -397.58595477
160.316988997, -557.929899762, -397.612910766
169.911980693, -567.597571447, -397.685590754
176.881325185, -574.793108283, -397.911783098
173.768094022, -571.6452311, -397.877137079
168.953628126, -566.734835771, -397.781207645
160.566465537, -558.502246472, -397.935780935
149.314571502, -547.119519383, -397.80494788
137.534249632, -535.262132231, -397.727882599
144.177190288, -541.944581079, -397.767390791
148.710550119, -546.480823649, -397.77027353
156.384718316, -554.295565149, -397.910846833
164.03372746, -561.87656535, -397.84283789
167.575775556, -565.236092645, -397.660317089
162.888693651, -560.433719541, -397.54502589
144.776350969, -542.32417904, -397.547828071
153.227347549, -550.826236238, -397.59888869
157.899747716, -555.667315588, -397.767567872
158.820962568, -556.509108503, -397.688145935
156.587972505, -554.377569392, -397.789596886
158.248541196, -556.000501558, -397.751960362
160.399820747, -558.249935795, -397.850115047
158.178495755, -556.072559714, -397.894063959
155.593107068, -553.317059241, -397.723952173
167.330594995, -564.961191304, -397.630596309
170.864699814, -568.467510176, -397.602810362
162.159221889, -559.60887816, -397.449656271
158.040989321, -555.647560009, -397.606570688
161.126600471, -558.85842127, -397.7318208
166.665267396, -564.635989377, -397.970721981
158.264881625, -556.231612099, -397.966730474
151.895668761, -549.793716375, -397.898047614
160.938180587, -558.817438507, -397.87925792
164.730440678, -562.715123891, -397.984683214
153.976432933, -551.921683308, -397.945250375
144.623502758, -542.495870439, -397.87236768
149.64825322, -547.459918307, -397.811665086
158.351282967, -556.075394779, -397.724111811
167.030542629, -564.773024017, -397.742481388
169.304195726, -567.156113203, -397.851917477
164.743651069, -562.802294767, -398.058643698
162.310008318, -560.290353436, -397.980345118
167.309332989, -565.383041986, -398.073708997
158.57297272, -556.828352919, -398.255380199
148.372980935, -546.522769592, -398.149788656
144.331069931, -542.249095176, -397.918025245
160.339345799, -558.079094218, -397.739748419
160.0123872, -557.874894134, -397.862506935
146.156369969, -544.009429701, -397.853059732
146.880545777, -544.533676732, -397.653130956
144.625823406, -542.333312652, -397.707489246
144.500798611, -542.084647984, -397.583849374
148.913038929, -546.267622777, -397.354583848
159.488691774, -556.851131761, -397.362439986
154.468553973, -551.718806919, -397.250252946
147.643638418, -544.990023631, -397.346385213
146.736124703, -544.182382543, -397.44625784
149.270015152, -546.66802027, -397.398005118
156.787442465, -554.098186408, -397.310743943
161.504791532, -558.654287348, -397.149495817
167.818838284, -565.12740542, -397.308567137
170.427758617, -567.77883033, -397.351071713
166.756017166, -564.234214117, -397.478196951
156.362196099, -554.025403802, -397.663207703
155.56838895, -553.18003766, -397.61164871
158.744786103, -556.476277519, -397.731491415
154.827818794, -552.360601104, -397.532782311
161.444341922, -559.106288182, -397.661946261
162.055684182, -559.853244996, -397.797560814
158.137186721, -555.663029862, -397.525843141
162.244692323, -559.743887634, -397.499195311
172.439043895, -570.116125192, -397.677081297
169.761563979, -567.499119653, -397.737555673
155.969197534, -553.646458192, -397.677260659
155.065901031, -552.842158339, -397.776257308
159.674793522, -557.340472084, -397.665678562
153.038029702, -550.844032049, -397.806002347
148.296957148, -546.150524595, -397.853567447
144.308068455, -542.265371119, -397.957302664
139.649138468, -537.61143654, -397.962298073
156.818257314, -554.818942797, -398.000685483
168.510936706, -566.527028243, -398.016091537
162.287336296, -560.071279438, -397.783943142
154.563043847, -552.21757185, -397.654528004
163.837512876, -561.54336346, -397.705850584
165.910612146, -563.54566315, -397.635051005
154.657440448, -552.285402117, -397.627961669
150.618988687, -548.157789874, -397.538801187
158.993333839, -556.596712766, -397.603378928
162.853007104, -560.32631699, -397.473309886
161.897078522, -559.421429641, -397.52435112
156.58857431, -554.158019455, -397.569445146
167.472624081, -565.256818879, -397.784194798
162.530656734, -560.514588462, -397.983931729
161.340610144, -559.260030861, -397.919420717
165.458560745, -563.392723041, -397.934162296
168.288519012, -566.084925705, -397.796406693
166.483099731, -564.436306843, -397.953207112
158.462500491, -556.577379601, -398.11487911
152.511860783, -550.411369741, -397.899508958
144.76855311, -542.684484646, -397.915931536
153.19420234, -551.233186893, -398.038984553
166.043342854, -564.09142758, -398.048084725
163.069936964, -561.297786922, -398.227849958
161.133146338, -559.238346011, -398.105199674
164.037623861, -562.101416998, -398.063793137
167.431671803, -565.736696202, -398.305024399
167.418404487, -565.716430084, -398.298025596
163.17182346, -561.17151203, -397.99968857
153.84923668, -551.815390956, -397.966154277
154.666292557, -552.93513126, -398.268838703
159.487554389, -557.558654255, -398.071099866
158.123914073, -556.075950659, -397.952036586
154.122967574, -551.963600653, -397.840633079
151.69837434, -549.524378526, -397.826004186
164.155510795, -561.887284443, -397.731773648
171.721943154, -569.447857209, -397.725914054
174.25845166, -571.895014411, -397.63656275
169.35363815, -567.031619463, -397.677981313
167.45648769, -565.138245857, -397.681758167
165.464706908, -563.216243592, -397.751536684
164.493539832, -562.146008289, -397.652468457
164.215233716, -561.899254741, -397.684021025
162.261576263, -560.011686393, -397.75011013
162.396929426, -560.155864608, -397.758935182
160.360265247, -558.075265716, -397.71500047
156.555096766, -554.056509321, -397.501412554
156.803165565, -554.272311187, -397.469145622
165.227127301, -562.512758208, -397.285630906
174.518230692, -572.090552232, -397.57232154
171.791478416, -569.204976002, -397.413497586
151.799304128, -549.260171707, -397.460867579
150.131429691, -547.381516124, -397.250086433
168.710185307, -565.989418898, -397.279233591
178.252889608, -575.633564198, -397.38067459
173.62795385, -570.919678771, -397.291724922
173.450710089, -570.569782769, -397.11907268
173.132631438, -570.37648568, -397.243854242
169.321539114, -566.623260182, -397.301721068
161.525310602, -558.8380873, -397.312776698
157.657799206, -555.032481917, -397.374682711
163.5110139, -560.877511982, -397.366498082
159.652465715, -557.146997323, -397.494531608
152.43980295, -549.986429151, -397.546626201
143.382582871, -540.919501991, -397.53691912
151.224746292, -548.760541402, -397.53579511
161.531713618, -559.049754192, -397.518040574
159.710804884, -557.188619575, -397.477814691
157.849301791, -555.301124179, -397.451822388
159.501911284, -557.067089342, -397.565178058
159.040963152, -556.448773201, -397.407810049
150.132468575, -547.545338123, -397.412869548
158.05342964, -555.386619182, -397.333189542
168.755309765, -566.129907992, -397.374598227
170.724237471, -568.213589869, -397.489352398
161.648169888, -559.053208828, -397.40503894
152.855399761, -550.179140174, -397.323740414
154.862226151, -552.336813657, -397.474587506
156.605522081, -554.129342561, -397.52382048
159.986218279, -557.446759098, -397.460540819
156.350358589, -553.815132179, -397.46477359
155.420821483, -552.992935595, -397.572114112
156.469775913, -553.73969466, -397.269918747
164.460415634, -561.708454678, -397.248039044
169.839817157, -567.187568764, -397.347751607
167.790517538, -565.032900031, -397.242382493
166.537225482, -563.736052126, -397.198826644
166.887995113, -564.275820075, -397.387824962
149.803917387, -547.127330128, -397.323412741
143.539117772, -541.080021572, -397.5409038
158.948067143, -556.538637187, -397.590570044
164.433004951, -562.125624168, -397.692619218
163.696312931, -561.466719069, -397.770406139
153.731934947, -551.51696231, -397.785027363
149.436648379, -547.355755926, -397.919107547
161.197600804, -558.821905326, -397.624304521
169.328739634, -567.045750217, -397.717010583
173.690493186, -571.547296788, -397.856803601
175.74934606, -573.423111199, -397.673765139
174.072994992, -571.684028819, -397.611033826
165.868018949, -563.357406157, -397.489387208
153.080488476, -550.549480329, -397.468991853
154.596937191, -552.084550236, -397.487613045
157.73854694, -555.29413202, -397.55558508
157.540970173, -555.38039368, -397.839423507
150.618794224, -548.687049057, -398.068254833
145.272834772, -543.25732688, -397.984492109
147.324668504, -545.225502978, -397.900834474
155.43547662, -553.580456517, -398.144979896
160.846689179, -558.811739337, -397.965050158
167.352948959, -565.490798366, -398.137849407
165.673984052, -563.839542959, -398.165558906
165.273022206, -563.34655912, -398.073536915
157.603282654, -555.640864054, -398.0375814
150.590131839, -548.601552571, -398.011420732
146.63615022, -544.533219138, -397.897068917
148.91230871, -546.905618852, -397.993310142
156.896397242, -554.931956151, -398.035558909
167.269810427, -565.400341038, -398.130530611
165.340333822, -563.511844977, -398.171511154
154.283794386, -552.336559504, -398.052765118
146.583226388, -544.675038453, -398.091812065
149.432274653, -547.386272871, -397.953998218
